"사업코드","사업명","준공여부구분","준공여부","계획공정율","실적공정율","대비율","기준일자","총공기","경과일","D-Day","도급액(억원)","사업비(억원)","공사기간","공사위치","위도","경도","발주처 담당자명","책임감리원 명","현장대리인 명","발주처 기관명","감리사 업체명","시공사 업체명","사업규모","웹카메라 RTSP 주소","계약정보 링크주소","집행정보 링크주소","조감도 이미지 링크주소","공사개요 웹페이지","자치구코드","자치구명"
"6242025042398","구립송파노인요양센터 시스템 냉?난방기 교체 전기 공사","0","준공","100","100","100","20250621","29","29","0","0.5","0.4996","2025-04-24~2025-05-22","서울특별시 송파구 충민로 184","37.48579474117338","127.13432047304505","차지영","","","송파구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6242025042398","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6242025042398","18","송파구"
"7552025061799","도봉산역 승강장 바닥마감재 교체공사","1","진행    ","0","0","0","20250621","28","-1","29","0.35","0.34687","2025-06-23~2025-07-20","서울 도봉구 도봉동 305-3","37.689511678332394","127.04606271663916","문구열","","","서울교통공사","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7552025061799","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7552025061799","10","도봉구"
"6222025031298","2025년 활주로형 횡단보도 신설공사(전기공사)","1","진행    ","85","85","100","20250621","120","102","18","0.39","0.39","2025-03-12~2025-07-09","서울특별시 서초구 남부순환로 2584","37.483587008949804","127.03273228181403","신정훈","","","서초구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6222025031298","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6222025031298","15","서초구"
"6212025041198","관악산공원(신림계곡지구 등 3개 지구) 위험수목 정비공사","0","준공","100","100","100","20250621","28","28","0","0.47","0.472245","2025-04-16~2025-05-13","서울특별시 관악구 관악로 145","37.47825663431042","126.95152122553081","박은솔","","","관악구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6212025041198","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6212025041198","05","관악구"
"6122025040798","신호기 이설공사_불합리한 도로구조 개선사업(불광로)","0","준공","100","100","100","20250621","60","60","0","0.22","0.21844","2025-04-07~2025-06-05","서울특별시 은평구 은평로 195","37.60281743572421","126.92893871656369","박은혜","","","은평구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6122025040798","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6122025040798","22","은평구"
"6032025042998","경로당 주방 환경개선공사","0","준공","100","100","100","20250621","29","29","0","0.55","0.54714","2025-05-06~2025-06-03","서울특별시 용산구 녹사평대로 150","37.53242563258956","126.99057555769706","김용일","","","용산구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6032025042998","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6032025042998","21","용산구"
"6172025030492","고척교 좌안 수목식재 및 정비공사","0","준공","100","100","100","20250621","29","29","0","0.48","0.4784","2025-03-05~2025-04-02","서울 구로구 구로동 621-8","37.49924011832303","126.87020725491952","서수지","","","구로구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6172025030492","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6172025030492","07","구로구"
"6042025031299","서울숲아이파크리버어린이집 인테리어 건축공사","0","준공","100","100","100","20250621","14","14","0","0.51","0.51","2025-03-12~2025-03-25","서울특별시 성동구 왕십리로 137","37.55073121301277","127.04240904278393","이정훈","","","성동구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6042025031299","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6042025031299","16","성동구"
"6032025051999","대한노인회 용산구지회 외 3개소 환경개선공사","0","준공","100","100","100","20250621","29","29","0","0.55","0.5489","2025-05-21~2025-06-18","서울특별시 용산구 임정로 54","37.544467642485806","126.95807542179517","김용일","","","용산구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6032025051999","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6032025051999","21","용산구"
"6252025050897","허브천문공원 진입부 보수정비공사","0","준공","100","100","100","20250621","28","28","0","0.51","0.5069","2025-05-12~2025-06-08","서울 강동구 둔촌동 산 86","37.537308977014","127.15334890872901","김휘규","","","강동구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6252025050897","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6252025050897","02","강동구"
"5272025042293","금천소방서 창고 보강 공사","0","준공","100","100","100","20250621","23","23","0","0.51","0.5113","2025-04-23~2025-05-15","서울특별시 금천구 시흥대로 342","37.464013522563604","126.89788383649012","안영미","","","금천소방서","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=5272025042293","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=5272025042293","08","금천구"
"6052025061699","노룬산시장 진입게이트 리모델링 및 오픈형디자인월 공사","1","진행    ","6.9","6.9","100","20250621","29","2","27","2.03","2.02918","2025-06-20~2025-07-18","서울 광진구 자양동 816-79","37.53687092901809","127.0647236217369","이충주","","","광진구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6052025061699","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6052025061699","06","광진구"
"3202025041899","마장지하차도 외 1개소 원격제어설비 등 이전 공사","0","준공","100","100","100","20250621","30","30","0","0.5","0.495","2025-04-21~2025-05-20","서울 성동구 마장동 294","37.56593895565208","127.0376490008056","김미라","","","도로사업소","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3202025041899","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3202025041899","16","성동구"
"7182025051999","대한민국 정원산업박람회 서울정원 조성","0","준공","100","100","100","20250621","25","25","0","0.51","0.512","2025-05-21~2025-06-14","서울 동작구 신대방동 722","37.49328307697023","126.92051756183096","장재원","","","서울특별시","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7182025051999","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7182025051999","12","동작구"
"6022025060499","2025년 매봉산 등산로 정비공사","1","진행    ","64.29","64.29","100","20250621","28","18","10","0.43","0.4275","2025-06-04~2025-07-01","서울 중구 신당동 372-2852","37.54787779020592","127.00932454167699","이세영","","","중구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6022025060499","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6022025060499","24","중구"
"6222025042591","말죽거리근린공원 조성사업 조경공사(1지구)","1","진행    ","30.56","30.56","100","20250621","180","55","125","25.15","25.1482843","2025-04-28~2025-10-24","서울 서초구 양재동 산 45-2","37.47732510805099","127.032324812","송준일","","","서초구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6222025042591","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6222025042591","15","서초구"
"6222025030669","2025년 주차금지표지판 유지보수공사(연간단가)","1","진행    ","35.02","35.02","100","20250621","297","104","193","0.21","0.207","2025-03-10~2025-12-31","서울특별시 서초구 남부순환로 2584","37.483587008949804","127.03273228181403","이승민","","","서초구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6222025030669","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6222025030669","15","서초구"
"6082025010796","2025년 공원 내 전기시설물 유지보수공사","1","진행    ","46.24","46.24","100","20250621","359","166","193","0.48","0.47588","2025-01-07~2025-12-31","서울특별시 성북구 보문로 168","37.58935881571811","127.01670064115753","신동원","","","성북구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6082025010796","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6082025010796","17","성북구"
"6232025043098","2025년 구립 압구정어린이집 환경개선공사","0","준공","100","100","100","20250621","29","29","0","0.54","0.54499","2025-05-03~2025-05-31","서울특별시 강남구 압구정로 311","37.529340999481406","127.03566885665299","정은규","","","강남구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6232025043098","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6232025043098","01","강남구"
"6212025051260","2025년 사방댐 준설공사","0","준공","100","100","100","20250621","29","29","0","0.32","0.323","2025-05-12~2025-06-09","서울특별시 관악구 관악로 145","37.47825663431042","126.95152122553081","최민규","","","관악구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6212025051260","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6212025051260","05","관악구"
"5712025030499","잠실제1수영장 기계실 노후 전기설비 개선공사","0","준공","100","100","100","20250621","28","28","0","0.53","0.531","2025-03-04~2025-03-31","서울특별시 송파구 올림픽로 25","37.5145237131655","127.076237167444","박소영","","","체육시설관리사업소","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=5712025030499","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=5712025030499","18","송파구"
"6022024121199","한파저감시설 전기공사","0","준공","100","100","100","20250621","150","150","0","1.33","1.3300305","2024-12-16~2025-05-14","서울특별시 중구 창경궁로 17","37.5638077703663","126.99755518229246","이승준","","","중구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6022024121199","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6022024121199","24","중구"
"6122023112067","도시안전종합시설 전기공사","1","진행    ","75.03","75.03","100","20250621","773","580","193","3.85","3.848955","2023-11-20~2025-12-31","서울특별시 은평구 은평로 195","37.60281743572421","126.92893871656369","김형준","","","은평구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6122023112067","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6122023112067","22","은평구"
"1032025060290","남산 북측 숲길 조성 전기공사","1","진행    ","41.38","41.38","100","20250621","29","12","17","0.45","0.44991","2025-06-10~2025-07-08","서울특별시 중구 삼일대로 231","37.55562648625391","126.99221365427202","이승주","","","중부공원여가센터","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=1032025060290","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=1032025060290","24","중구"
"7202025031999","2025년 반포 수난구조대 청사 보강 공사","0","준공","100","100","100","20250621","29","29","0","0.52","0.5213","2025-03-20~2025-04-17","서울특별시 은평구 통일로 1031-25","37.63366664822878","126.91444198089776","설연실","","","119특수구조단","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7202025031999","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7202025031999","22","은평구"
"6082025022199","석관차고지 배기 시설 보수 공사","0","준공","100","100","100","20250621","29","29","0","0.2","0.20428","2025-02-25~2025-03-25","서울특별시 성북구 보문로 168","37.58935881571811","127.01670064115753","최필규","","","성북구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6082025022199","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6082025022199","17","성북구"
"7182025051599","2025년 보라매고가 보수공사","1","진행    ","12.33","12.33","100","20250621","219","27","192","20.91","20.91455","2025-05-26~2025-12-30","서울 관악구 신림동 1677","37.48537965073922","126.908367782193","윤세희","","","서울특별시","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7182025051599","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7182025051599","05","관악구"
"1042025050799","2025년 북서울꿈의숲 노후 목재데크 개선공사","1","진행    ","76.67","76.67","100","20250621","60","46","14","1.28","1.2823783","2025-05-07~2025-07-05","서울특별시 강북구 월계로 173","37.62360650548207","127.04157251496886","이민영","","","북부공원여가센터","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=1042025050799","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=1042025050799","03","강북구"
"7602025021399","탄천센터 감시제어시스템 유지보수(연간단가)","1","진행    ","40.46","40.46","100","20250621","304","123","181","2.17","2.1749787","2025-02-19~2025-12-19","서울특별시 강남구 개포로 625","37.497780653343","127.082473812536","최승진","","","서울물재생시설공단","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7602025021399","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7602025021399","01","강남구"
"6122025051599","갈현로 114일대  원형관로 보수공사","1","진행    ","18.33","18.33","100","20250621","180","33","147","2.62","2.616068","2025-05-20~2025-11-15","서울특별시 은평구 갈현로 114","37.608103075607254","126.91097967976256","이현우","","","은평구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6122025051599","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6122025051599","22","은평구"
"7082025052699","서울무용센터 옥상 방수 공사","1","진행    ","93.1","93.1","100","20250621","29","27","2","0.49","0.4939","2025-05-26~2025-06-23","서울특별시 서대문구 명지2길 14","37.58322197149604","126.927791228371","김호준","","","서울문화재단","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7082025052699","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7082025052699","14","서대문구"
"6202025051299","보건소 신청사 시설개선 공사","0","준공","100","100","100","20250621","19","19","0","0.5","0.5005","2025-05-12~2025-05-30","서울특별시 동작구 상도로 34","37.49961781024381","126.924262010547","김희선","","","동작구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6202025051299","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6202025051299","12","동작구"
"6232025061986","대청오솔길 산책로 정비공사","1","진행    ","0","0","0","20250621","60","-4","64","1.63","1.6253772","2025-06-26~2025-08-24","서울특별시 강남구 학동로 426","37.51733192586","127.04737740838401","장정이","","","강남구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6232025061986","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6232025061986","01","강남구"
"3502025033198","현장교육센터 이동식 밸브실 안전난간 설치공사","0","준공","100","100","100","20250621","60","60","0","0.82","0.8188679","2025-04-04~2025-06-02","서울특별시 서대문구 서소문로 51","37.56191102139211","126.96675132260259","이준혁","","","서울아리수본부","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502025033198","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502025033198","14","서대문구"
"6042025041498","구립양지어린이집 원상 복구공사","0","준공","100","100","100","20250621","10","10","0","0.45","0.45","2025-04-14~2025-04-23","서울특별시 동작구 사당로23바길 9","37.48879599689848","126.97176573990274","이정훈","","","성동구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6042025041498","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6042025041498","12","동작구"
"1042025041798","북서울꿈의숲 전통정원 조성공사","0","준공","100","100","100","20250621","25","25","0","0.34","0.3401","2025-04-22~2025-05-16","서울특별시 강북구 월계로 173","37.620215085347255","127.0443321845749","이민영","","","북부공원여가센터","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=1042025041798","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=1042025041798","03","강북구"
"6232025031998","신사동 스마트보안등 시스템 구축공사","1","진행    ","91.18","91.18","100","20250621","102","93","9","0.55","0.5527828","2025-03-21~2025-06-30","서울 강남구 신사동 668-33","37.5267558230172","127.039152029523","김선대","","","강남구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6232025031998","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6232025031998","01","강남구"
"6122024122685","2025년 관내 보안등 보수공사(연간단가)","1","진행    ","45.79","45.79","100","20250621","356","163","193","2.95","2.948914","2025-01-10~2025-12-31","서울특별시 은평구 은평로 195","37.60281743572421","126.92893871656369","김래열","","","은평구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6122024122685","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6122024122685","22","은평구"
"7022025042598","은평공동구 자동제어설비 개량 공사","1","진행    ","63.74","63.74","100","20250621","91","58","33","0.44","0.4386007","2025-04-25~2025-07-24","서울특별시 성동구 청계천로 540","37.57161932897954","127.03605577077943","이상덕","","","서울시설공단","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7022025042598","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7022025042598","16","성동구"
"6232025040298","강남 탄천파크골프장 호안 석축 쌓기 및 출입문 추가 설치 공사","0","준공","100","100","100","20250621","29","29","0","0.3","0.297","2025-04-07~2025-05-05","서울 강남구 세곡동 2-12","37.46771166864748","127.12167840108197","서동민","","","강남구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6232025040298","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6232025040298","01","강남구"
"6072025052399","지하주차장 바닥방수 및 도색 공사","0","준공","100","100","100","20250621","20","20","0","0.46","0.4617","2025-05-30~2025-06-18","서울 중랑구 면목동 1338-12","37.5897928353235","127.070847357397","박승열","","","중랑구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6072025052399","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6072025052399","25","중랑구"
"6052025061194","체육인 통합커뮤니티센터 인테리어 공사","1","진행    ","21.43","21.43","100","20250621","28","6","22","0.5","0.5022","2025-06-16~2025-07-13","서울특별시 광진구 아차산로 400","37.536282124049194","127.08775364792672","김진수","","","광진구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6052025061194","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6052025061194","06","광진구"
"7302025041199","보라매공원 무궁화동산 조성공사","0","준공","100","100","100","20250621","25","25","0","0.52","0.5225","2025-04-14~2025-05-08","서울 동작구 신대방동 722","37.49328307697023","126.92051756183096","최유민","","","서부공원여가센터","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7302025041199","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7302025041199","12","동작구"
"6042025051599","중랑천 우리동네 매력정원 조성사업","1","진행    ","75.56","75.56","100","20250621","45","34","11","2.04","2.0420518","2025-05-19~2025-07-02","서울 중랑구 면목동 1338-12","37.5897928353235","127.070847357397","박미래","","","성동구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6042025051599","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6042025051599","25","중랑구"
"6022025040199","황학동 자치회관 헬스장 환경 개선 공사(건축)","0","준공","100","100","100","20250621","28","28","0","0.47","0.47046","2025-04-03~2025-04-30","서울특별시 중구 창경궁로 17","37.5638077703663","126.99755518229246","김지복","","","중구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6022025040199","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6022025040199","24","중구"
"6212025050267","2025년 풍수해 대비 산림 내 위험수목 정비공사","0","준공","100","100","100","20250621","29","29","0","0.52","0.52155","2025-05-07~2025-06-04","서울특별시 관악구 관악로 145","37.47825663431042","126.95152122553081","박지용","","","관악구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6212025050267","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6212025050267","05","관악구"
"6202025040499","2025년 사당로 이팝나무 보식 공사","0","준공","100","100","100","20250621","14","14","0","0.4","0.39543","2025-04-07~2025-04-20","서울특별시 동작구 사당로17가길 16","37.4839867027057","126.97299544086201","곽병영","","","동작구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6202025040499","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6202025040499","12","동작구"
"7602025012199","탄천센터 건조시설 기계시설물 및 열사용설비 정비공사(연간단가)","1","진행    ","44.38","44.38","100","20250621","320","142","178","2.27","2.269436","2025-01-31~2025-12-16","서울특별시 강남구 개포로 625","37.49778245377503","127.08247607624115","오정현","","","서울물재생시설공단","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7602025012199","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7602025012199","01","강남구"
"6192024041193","대림3유수지 종합체육시설 건립 통신공사(1차)","1","진행    ","66.56","66.56","100","20250621","598","398","200","2.86","2.8555883","2024-05-20~2026-01-07","서울 영등포구 대림동 611","37.5041228195398","126.894822015355","문태승","","","영등포구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6192024041193","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6192024041193","20","영등포구"
"4072025042399","2025년 난지물재생센터 분뇨처리장 준설공사","1","진행    ","18.47","18.47","100","20250621","222","41","181","4.04","4.042713","2025-05-12~2025-12-19","서울 마포구 상암동 1536-3","37.560871980737275","126.89240962195899","김한","","","난지물재생센터","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=4072025042399","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=4072025042399","13","마포구"
"1042025033194","경춘선숲길 객차 리모델링 전기공사","1","진행    ","73","73","100","20250621","100","73","27","1.06","1.0597806","2025-04-10~2025-07-18","서울 노원구 공릉동 320-2","37.62069180713299","127.078706040469","엄성현","","","북부공원여가센터","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=1042025033194","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=1042025033194","09","노원구"
"6082024032299","서울청년센터 성북 신축 소방공사","0","준공","100","100","100","20250621","450","450","0","0.33","0.3251","2024-03-22~2025-06-14","서울 성북구 종암동 25-28","37.5944018508268","127.035450323291","한태웅","","","성북구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6082024032299","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6082024032299","17","성북구"
"6212025040488","(긴급)신림로15길 주변 등 4개소 원형관로 보수공사","1","진행    ","38.33","38.33","100","20250621","180","69","111","10.65","10.65275","2025-04-14~2025-10-10","서울특별시 관악구 신림로15길 31","37.46881448118181","126.93713926009599","김경태","","","관악구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6212025040488","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6212025040488","05","관악구"
"6162025042198","화곡8동 주민센터 화장실 리모델링 공사","0","준공","100","100","100","20250621","29","29","0","0.49","0.491","2025-04-21~2025-05-19","서울특별시 강서구 곰달래로25길 45","37.53262598401879","126.84836002421044","최장원","","","강서구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6162025042198","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6162025042198","04","강서구"
"7742025043099","청사 내 업무직(미화, 경비직 등) 휴게공간 개선공사","0","준공","100","100","100","20250621","31","31","0","0.44","0.44","2025-04-30~2025-05-30","서울특별시 동대문구 난계로28길 23","37.57288727168801","127.024586984344","임진영","","","재단법인 서울특별시 120다산콜재단","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7742025043099","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7742025043099","11","동대문구"
"2012024121697","2025년 한강공원(강남지역) 조명시설 유지보수공사(연간단가)","1","진행    ","47.12","47.12","100","20250621","365","172","193","1.32","1.3237016","2025-01-01~2025-12-31","서울 영등포구 여의도동 85","37.52638860108943","126.93512931714196","이찬수","","","미래한강본부","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=2012024121697","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=2012024121697","20","영등포구"
"6112025031298","노원 두물마루 시설보완 전기공사","0","준공","100","100","100","20250621","28","28","0","0.34","0.34485","2025-03-13~2025-04-09","서울 노원구 하계동 354-4","37.63757303518807","127.05966942209757","권순현","","","노원구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6112025031298","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6112025031298","09","노원구"
