location_name,target_lat,target_lng,analysis_radius_km,nearby_construction_count,weighted_construction_risk,nearby_sinkhole_count,weighted_sinkhole_risk,avg_daily_visitors,total_daily_visitors,nearby_subway_stations,avg_subway_passengers,avg_rainfall,weighted_rainfall_risk,rainfall_amplification_factor,ongoing_construction_count,recent_sinkhole_count,population_density_score,total_subway_passengers,subway_congestion_risk,physical_risk_score,social_risk_score,final_risk_score,comprehensive_risk_level,comprehensive_risk_category,construction_rainfall_interaction,population_physical_interaction,subway_population_ratio,risk_density,activity_density,distance_from_center,total_infrastructure_risk,total_mobility_volume
서강대역,37.5521,126.9355,0.2,0,0.0,2,0.6286472767106608,0.0,0,2463,4182.573690621193,0.0,0.0,1.0,0,0,0.0,10301679,0.08365147381242387,5.657825490395947,1.0038176857490864,4.0289227587695455,매우낮음,최저위험,0.0,0.0,10301679.0,32.061148619680445,81978156.74979866,0.04487326598319964,2,10301679
서대문역,37.5658,126.9666,0.2,0,0.0,3,1.0,0.0,0,2463,33877.75314656922,0.0,0.0,1.0,0,0,0.0,83440906,0.6775550629313845,9.0,8.130660755176613,8.695731264311815,매우낮음,최저위험,0.0,0.0,83440906.0,69.1984307256981,664001632.2983093,0.011421471008581732,3,83440906
서빙고역,37.5196,126.9884,0.2,0,0.0,21,0.6782630111262848,0.0,0,2463,3996.068209500609,0.0,0.0,1.0,0,0,0.0,9842316,0.07992136419001218,6.104367100136564,0.9590563702801461,4.303508344686817,매우낮음,최저위험,0.0,0.0,9842316.0,34.24623128470635,78322662.14362255,0.04803925478189858,21,9842316
서울대벤처타운역,37.472,126.934,0.2,2,2.0,9,0.661064940090697,0.0,0,1100,16642.81,0.0,0.0,1.0,0,0,0.0,18307091,0.33285620000000005,29.949584460816276,3.994274400000001,20.865225939530582,낮음,하위험,0.0,0.0,18307091.0,166.0401923502764,145683201.31415746,0.10424130659196029,11,18307091
서울대입구역,37.4813,126.9527,0.2,0,0.0,51,0.6510352351496685,0.0,0,2463,90663.47137637027,0.0,0.0,1.0,0,0,0.0,223304130,1.8132694275274055,5.859317116347016,21.759233130328866,11.424287721240663,낮음,하위험,0.0,0.0,223304130.0,90.91159310697482,1776997805.1167598,0.0888770499060367,51,223304130
서울숲역,37.5436,127.0447,0.2,0,0.0,10,0.6390380474636403,0.0,0,2463,20504.83028826634,0.0,0.0,1.0,0,0,0.0,50503397,0.4100966057653268,5.751342427172763,4.9211592691839225,5.460778321876669,매우낮음,최저위험,0.0,0.0,50503397.0,43.45549315278684,401893263.77411985,0.07052162788819848,10,50503397
서울역,37.5541,126.9707,0.2,0,0.0,8,0.7063375707260353,0.0,0,2463,167414.49533089728,0.0,0.0,1.0,0,0,0.0,412341902,3.3482899066179455,6.357038136534317,40.17947887941535,18.194892396542677,낮음,하위험,0.0,0.0,412341902.0,144.79035319674543,3281312597.360694,0.01438923208513919,8,412341902
서울지방병무청역,37.5061,126.9227,0.2,0,0.0,7,0.5435211066807937,0.0,0,1100,5703.86,0.0,0.0,1.0,0,0,0.0,6274246,0.11407719999999999,4.8916899601271435,1.3689263999999999,3.6587227140826433,매우낮음,최저위험,0.0,0.0,6274246.0,29.115190267442397,49928863.25372759,0.08189169677078388,7,6274246
서초역,37.4918,127.0077,0.2,0,0.0,24,0.4331088787310212,0.0,0,2463,40182.402760860736,0.0,0.0,1.0,0,0,0.0,98969258,0.8036480552172147,3.897979908579191,9.643776662606578,5.909008772488776,매우낮음,최저위험,0.0,0.0,98969258.0,47.02239774574807,787572331.2418553,0.08038768562410738,24,98969258
석계역,37.615,127.0657,0.2,0,0.0,8,0.4494318574581531,0.0,0,2463,41067.592773041004,0.0,0.0,1.0,0,0,0.0,101149481,0.8213518554608201,4.044886717123378,9.85622226552984,6.07885415906564,매우낮음,최저위험,0.0,0.0,101149481.0,48.37398438750116,804921994.6164874,0.10021746354803922,8,101149481
석촌고분역,37.5025,127.0965,0.2,0,0.0,15,0.8620288985017922,0.0,0,2129,11317.939877876937,0.0,0.0,1.0,0,0,0.0,24095894,0.22635879755753874,7.758260086516129,2.716305570690465,5.993576005977147,매우낮음,최저위험,0.0,0.0,24095894.0,47.695362407412105,191749031.9159171,0.13467832045285819,15,24095894
석촌역,37.5054,127.107,0.2,0,0.0,10,1.0,0.0,0,2463,29123.210312626878,0.0,0.0,1.0,0,0,0.0,71730467,0.5824642062525376,9.0,6.989570475030451,8.296349666260658,매우낮음,최저위험,0.0,0.0,71730467.0,66.020252950209,570812919.6670038,0.1427382569600764,10,71730467
선릉역,37.5045,127.049,0.2,0,0.0,6,0.7908305537042193,0.0,0,2463,120531.38652050345,0.0,0.0,1.0,0,0,0.0,296868805,2.410627730410069,7.117474983337973,28.92753276492083,14.750995206891973,낮음,하위험,0.0,0.0,296868805.0,117.38469013508563,2362406888.2766986,0.09426027795419145,6,296868805
선유도역,37.5382,126.8933,0.2,0,0.0,37,0.8485670098099638,0.0,0,2463,14118.870077141697,0.0,0.0,1.0,0,0,0.0,34774777,0.2823774015428339,7.637103088289675,3.3885288185140072,6.150102093868192,매우낮음,최저위험,0.0,0.0,34774777.0,48.94095743794692,276728882.7234175,0.08930274351888269,37,34774777
선정릉역,37.5109,127.0436,0.2,0,0.0,0,0.0,0.0,0,2463,31070.60454730004,0.0,0.0,1.0,0,0,0.0,76526899,0.6214120909460008,0.0,7.45694509135201,2.6099307819732034,매우낮음,최저위험,0.0,0.0,76526899.0,20.769169253936553,608981712.7672111,0.08599255781752432,0,76526899
성수역,37.5446,127.0561,0.2,0,0.0,0,0.0,0.0,0,2463,68851.49654892407,0.0,0.0,1.0,0,0,0.0,169581236,1.3770299309784815,0.0,16.52435917174178,5.783525710109621,매우낮음,최저위험,0.0,0.0,169581236.0,46.02383526315051,1349484598.2516634,0.08111239116189811,0,169581236
성신여대입구역,37.593,127.0171,0.2,1,3.0,12,0.24431411392934685,0.0,0,2463,48282.79983759643,0.0,0.0,1.0,1,0,0.0,118920536,0.9656559967519286,38.198827025364125,11.587871961023144,28.884992752844784,보통,중위험,0.0,0.0,118920536.0,229.85946888944102,946339556.9768845,0.047234097853147146,13,118920536
솔밭공원역,37.656,127.0133,0.2,0,0.0,0,0.0,0.0,0,2463,4583.1368250101505,0.0,0.0,1.0,0,0,0.0,11288266,0.09166273650020301,0.0,1.0999528380024364,0.3849834933008527,매우낮음,최저위험,0.0,0.0,11288266.0,3.0636012983808136,89829166.64180885,0.096209874753066,0,11288266
솔샘역,37.6203,127.0136,0.2,0,0.0,1,1.0,0.0,0,2463,10242.133576938693,0.0,0.0,1.0,0,0,0.0,25226375,0.20484267153877386,9.0,2.4581120584652862,6.710339220462851,매우낮음,최저위험,0.0,0.0,25226375.0,53.39918283800392,200745113.87699056,0.06451201438492239,1,25226375
송파나루역,37.511,127.1127,0.2,0,0.0,12,0.8564080428063173,0.0,0,2129,9568.816345702207,0.0,0.0,1.0,0,0,0.0,20372010,0.19137632691404416,7.707672385256856,2.2965159229685304,5.813767623455942,매우낮음,최저위험,0.0,0.0,20372010.0,46.264492763031704,162115304.6108761,0.1456857577115964,12,20372010
송파역,37.4997,127.1122,0.2,0,0.0,9,0.9008072310024998,0.0,0,2463,15367.403572878604,0.0,0.0,1.0,0,0,0.0,37849915,0.3073480714575721,8.107265079022499,3.6881768574908653,6.560584201486428,매우낮음,최저위험,0.0,0.0,37849915.0,52.207470261858,301200053.39290375,0.14990623736189884,9,37849915
수락산역,37.6779,127.0554,0.2,0,0.0,0,0.0,0.0,0,2463,24389.742590336988,0.0,0.0,1.0,0,0,0.0,60071936,0.48779485180673976,0.0,5.853538221680878,2.048738377588307,매우낮음,최저위험,0.0,0.0,60071936.0,16.303341994762448,478037277.7749989,0.13564925359176327,0,60071936
수색역,37.5808,126.8957,0.2,0,0.0,7,0.7513426390268111,0.0,0,2463,5026.841250507511,0.0,0.0,1.0,0,0,0.0,12381110,0.10053682501015022,6.762083751241299,1.2064419001218027,4.817609103349476,매우낮음,최저위험,0.0,0.0,12381110.0,38.337315134129135,98525742.87322481,0.08353310720904866,7,12381110
수서역,37.4855,127.1044,0.2,0,0.0,0,0.0,0.0,0,2463,61992.19123020706,0.0,0.0,1.0,0,0,0.0,152686767,1.2398438246041412,0.0,14.878125895249696,5.207344063337393,매우낮음,최저위험,0.0,0.0,152686767.0,41.43872740301909,1215042685.638524,0.1501264800093585,0,152686767
수유역,37.6379,127.0255,0.2,1,1.0,4,0.6826709419870938,0.0,0,2463,66642.7592367032,4.044551405467847,0.04158644589911436,1.0,0,0,0.0,164141116,1.3328551847340642,18.518316490975877,15.994262216808771,17.634897495017388,낮음,하위험,0.04158644589911436,0.0,164141116.0,140.334055362545,1306193498.8010094,0.08575669070107904,5,164141116
숙대입구역,37.5446,126.9721,0.2,0,0.0,63,0.8352994750577046,0.0,0,2463,27528.716199756396,0.0,0.0,1.0,0,0,0.0,67803228,0.550574323995128,7.517695275519341,6.606891887941536,7.198914089867109,매우낮음,최저위험,0.0,0.0,67803228.0,57.28713811481216,539560944.6893402,0.022680828909009274,63,67803228
숭실대입구역,37.4963,126.9536,0.2,0,0.0,10,0.6893933725292256,0.0,0,2463,26212.574096630127,0.0,0.0,1.0,0,0,0.0,64561570,0.5242514819326025,6.204540352763031,6.29101778319123,6.234807453412901,매우낮음,최저위험,0.0,0.0,64561570.0,49.61502127184276,513764649.96367085,0.07431958019257087,10,64561570
시청역,37.5653,126.9772,0.2,0,0.0,0,0.0,0.0,0,2463,89356.98903775883,0.0,0.0,1.0,0,0,0.0,220086264,1.7871397807551765,0.0,21.44567736906212,7.505987079171742,매우낮음,최저위험,0.0,0.0,220086264.0,59.730747321704015,1751390841.1113925,0.0014422205101822345,0,220086264
신금호역,37.5545,127.0205,0.2,0,0.0,2,0.2,0.0,0,2463,12073.350385708485,0.0,0.0,1.0,0,0,0.0,29736662,0.2414670077141697,1.7999999999999998,2.897604092570037,2.1841614323995127,매우낮음,최저위험,0.0,0.0,29736662.0,17.38100442385285,236636837.41764632,0.044161634933507034,2,29736662
신길역,37.5168,126.9184,0.2,0,0.0,32,0.6437978643599512,0.0,0,2463,23860.274868047098,0.0,0.0,1.0,0,0,0.0,58767857,0.477205497360942,5.794180779239561,5.726465968331304,5.770480595421671,매우낮음,최저위험,0.0,0.0,58767857.0,45.92002553886112,467659746.82338214,0.07760315715225845,32,58767857
신내역,37.6125,127.1043,0.2,0,0.0,0,0.0,0.0,0,2463,3216.466910272026,0.0,0.0,1.0,0,0,0.0,7922158,0.06432933820544051,0.0,0.7719520584652861,0.27018322046285015,매우낮음,최저위험,0.0,0.0,7922158.0,2.150049753857496,63042530.28275017,0.13441610766571124,0,7922158
신논현역,37.5048,127.0255,0.2,2,1.0,19,0.5105424194873875,0.0,0,2463,58709.19082419813,0.0,0.0,1.0,0,0,0.0,144600737,1.1741838164839626,16.59488177538649,14.090205797807553,15.718245183233863,낮음,하위험,0.0,0.0,144600737.0,125.08182088210216,1150696103.414056,0.07786616723583677,21,144600737
신답역,37.5698,127.0471,0.2,0,0.0,4,1.0,0.0,0,2463,3131.7141697117336,0.0,0.0,1.0,0,0,0.0,7713412,0.06263428339423467,9.0,0.7516114007308161,6.113063990255785,매우낮음,최저위험,0.0,0.0,7713412.0,48.6462175743137,61381382.39521713,0.0691787539639219,4,7713412
신당역,37.5657,127.0195,0.2,0,0.0,0,0.0,0.0,0,2463,44264.662606577345,0.0,0.0,1.0,0,0,0.0,109023864,0.8852932521315469,0.0,10.623519025578563,3.718231658952497,매우낮음,최저위험,0.0,0.0,109023864.0,29.58874740415341,867584343.5289267,0.04150771012715506,0,109023864
신대방삼거리역,37.4998,126.9282,0.2,0,0.0,17,0.5784233286146978,0.0,0,2463,28935.956963053188,0.0,0.0,1.0,0,0,0.0,71269262,0.5787191392610638,5.2058099575322805,6.944629671132766,5.81439685729245,매우낮음,최저위험,0.0,0.0,71269262.0,46.26950004680374,567142766.8905689,0.0832401946177368,17,71269262
신대방역,37.4877,126.9135,0.2,0,0.0,7,0.4246967664628936,0.0,0,2463,49316.84449857897,0.0,0.0,1.0,0,0,0.0,121467388,0.9863368899715793,3.822270898166042,11.836042679658952,6.627091021688561,매우낮음,최저위험,0.0,0.0,121467388.0,52.73671472108267,966606761.2330585,0.10183167483646516,7,121467388
신도림역,37.5089,126.8913,0.2,0,0.0,9,1.0,0.0,0,2463,106069.6772228989,0.0,0.0,1.0,0,0,0.0,261249615,2.121393544457978,9.0,25.45672253349574,14.759852886723507,낮음,하위험,0.0,0.0,261249615.0,117.45517731156134,2078958380.4052281,0.10408962484320392,9,261249615
신림역,37.4843,126.9297,0.2,1,2.0,40,0.6818748232498266,0.0,0,2463,117064.44214372717,0.0,0.0,1.0,0,0,0.0,288329721,2.3412888428745435,30.136873409248444,28.095466114494524,29.422380856084573,보통,중위험,0.0,0.0,288329721.0,234.13586753891053,2294455016.872853,0.09534007551916356,41,288329721
신목동역,37.5443,126.8831,0.2,0,0.0,5,0.3139622438512347,0.0,0,2463,7225.363377994316,0.0,0.0,1.0,0,0,0.0,17796070,0.14450726755988633,2.825660194661112,1.734087210718636,2.443609650281245,매우낮음,최저위험,0.0,0.0,17796070.0,19.44562774146589,141616625.4054693,0.09746204389401582,5,17796070
신반포역,37.5035,126.9961,0.2,0,0.0,17,0.6061523071161927,0.0,0,2463,6805.7133576938695,0.0,0.0,1.0,0,0,0.0,16762472,0.1361142671538774,5.4553707640457345,1.6333712058465288,4.117670918676013,매우낮음,최저위험,0.0,0.0,16762472.0,32.76738403665166,133391513.86197445,0.06554853163877548,17,16762472
신방화역,37.5675,126.8172,0.2,0,0.0,1,0.2,0.0,0,2463,13059.082825822168,0.0,0.0,1.0,0,0,0.0,32164521,0.2611816565164434,1.7999999999999998,3.1341798781973207,2.266962957369062,매우낮음,최저위험,0.0,0.0,32164521.0,18.039918023575392,255957125.46665362,0.1608031094226673,1,32164521
신사역,37.5164,127.0203,0.2,0,0.0,11,0.5863006814279452,0.0,0,2463,57613.831506293136,0.0,0.0,1.0,0,0,0.0,141902867,1.1522766301258627,5.2767061328515075,13.827319561510352,8.269420832882105,매우낮음,최저위험,0.0,0.0,141902867.0,65.80596010301426,1129227136.0980895,0.0655690475758267,11,141902867
신설동역,37.576,127.0245,0.2,0,0.0,31,0.8422002013414152,0.0,0,2463,38091.178643930165,0.0,0.0,1.0,0,0,0.0,93818573,0.7618235728786033,7.579801812072737,9.141882874543239,8.126530183937414,매우낮음,최저위험,0.0,0.0,93818573.0,64.66887244795643,746584482.3388914,0.04746050990034637,31,93818573
신용산역,37.5293,126.968,0.2,0,0.0,12,0.8125657011429339,0.0,0,2463,33238.03329273244,0.0,0.0,1.0,0,0,0.0,81865276,0.6647606658546489,7.3130913102864055,7.977127990255786,7.545504148275688,매우낮음,최저위험,0.0,0.0,81865276.0,60.04521416592386,651463167.1491152,0.03852064381600743,12,81865276
신이문역,37.6018,127.0674,0.2,0,0.0,6,0.6083137741182798,0.0,0,2463,15702.163215590743,0.0,0.0,1.0,0,0,0.0,38674428,0.31404326431181484,5.474823967064518,3.768519171741778,4.877617288701559,매우낮음,최저위험,0.0,0.0,38674428.0,38.81484510036707,307761319.3725802,0.0961168559619076,6,38674428
신정네거리역,37.5202,126.8529,0.2,0,0.0,16,0.7763762325631395,0.0,0,2463,19041.539179861957,0.0,0.0,1.0,0,0,0.0,46899311,0.38083078359723915,6.987386093068254,4.56996940316687,6.141290251602769,매우낮음,최저위험,0.0,0.0,46899311.0,48.870835025232516,373212858.662705,0.13339302830356925,16,46899311
신정역,37.525,126.8561,0.2,0,0.0,25,0.5541435154667457,0.0,0,2463,22985.1904181892,0.0,0.0,1.0,0,0,0.0,56612524,0.459703808363784,4.987291639200711,5.516445700365408,5.172495560608356,매우낮음,최저위험,0.0,0.0,56612524.0,41.161411829585205,450508151.77542794,0.1287705711721397,25,56612524
신촌역,37.5552,126.937,0.2,0,0.0,15,0.7671525536892387,0.0,0,2463,78525.96995533902,0.0,0.0,1.0,0,0,0.0,193409464,1.5705193991067805,6.904372983203149,18.846232789281366,11.084023915330524,낮음,하위험,0.0,0.0,193409464.0,88.20385977368183,1539103611.817699,0.04252869619444859,15,193409464
신풍역,37.5001,126.9098,0.2,0,0.0,14,0.6373285114132413,0.0,0,2463,20940.008526187576,0.0,0.0,1.0,0,0,0.0,51575241,0.4188001705237515,5.735956602719171,5.025602046285018,5.487332507967218,매우낮음,최저위험,0.0,0.0,51575241.0,43.66680465159149,410422727.3152893,0.0951850828649003,14,51575241
쌍문역,37.6485,127.0347,0.2,1,1.0,4,1.0,0.0,0,2463,54434.81688997158,0.0,0.0,1.0,0,0,0.0,134072954,1.0886963377994316,21.0,13.064356053593182,18.22252461875761,낮음,하위험,0.0,0.0,134072954.0,145.01024343445147,1066918668.201615,0.09969398176420104,5,134072954
