날짜,위도,경도,자치구,방문자수
20240314,37.4513,126.9246,금천구,83253
20240314,37.6789,127.0607,노원구,74379
20240314,37.6988,127.0155,도봉구,115161
20240314,37.5105,126.9627,동작구,179753
20240314,37.5554,126.9236,마포구,67460
20240314,37.6076,126.947,서대문구,7448
20240314,37.55,127.0802,서울대공원,7743
20240314,37.4764,127.008,서초구,38362
20240314,37.5483,127.0298,성동구,4220
20240314,37.5111,127.0981,송파구,74820
20240314,37.528,126.8619,양천구,149532
20240314,37.5513,126.9882,용산구,1005
20240314,37.6525,126.9479,은평구,5595
20240314,37.5776,126.9769,종로구,29476
20240314,37.5656,126.9749,중구,110597
20240314,37.5898,127.0708,중랑구,45067
20240315,37.5091,127.0489,강남구,176661
20240315,37.5612,127.1321,강동구,101523
20240315,37.6589,127.009,강북구,98088
20240315,37.5694,126.835,강서구,54226
20240315,37.4445,126.9639,관악구,81170
20240315,37.5515,127.0838,광진구,89115
20240315,37.484,126.8254,구로구,135706
20240315,37.4513,126.9246,금천구,83454
20240315,37.6789,127.0607,노원구,73192
20240315,37.6988,127.0155,도봉구,116620
20240315,37.5105,126.9627,동작구,177624
20240315,37.5554,126.9236,마포구,68694
20240315,37.6076,126.947,서대문구,6829
20240315,37.55,127.0802,서울대공원,8872
20240315,37.4764,127.008,서초구,40269
20240315,37.5483,127.0298,성동구,5252
20240315,37.5111,127.0981,송파구,74309
20240315,37.528,126.8619,양천구,135465
20240315,37.5513,126.9882,용산구,1076
20240315,37.6525,126.9479,은평구,5945
20240315,37.5776,126.9769,종로구,29851
20240315,37.5656,126.9749,중구,115565
20240315,37.5898,127.0708,중랑구,43793
20240316,37.5091,127.0489,강남구,184327
20240316,37.5612,127.1321,강동구,101519
20240316,37.6589,127.009,강북구,102887
20240316,37.5694,126.835,강서구,51382
20240316,37.4445,126.9639,관악구,87578
20240316,37.5515,127.0838,광진구,95486
20240316,37.484,126.8254,구로구,140599
20240316,37.4513,126.9246,금천구,75994
20240316,37.6789,127.0607,노원구,76082
20240316,37.6988,127.0155,도봉구,118214
20240316,37.5105,126.9627,동작구,184040
20240316,37.5554,126.9236,마포구,78144
20240316,37.6076,126.947,서대문구,7374
20240316,37.55,127.0802,서울대공원,54573
20240316,37.4764,127.008,서초구,38954
20240316,37.5483,127.0298,성동구,11175
20240316,37.5111,127.0981,송파구,83007
20240316,37.528,126.8619,양천구,132224
20240316,37.5513,126.9882,용산구,1645
20240316,37.6525,126.9479,은평구,6229
20240316,37.5776,126.9769,종로구,38634
20240316,37.5656,126.9749,중구,132066
20240316,37.5898,127.0708,중랑구,43411
20240317,37.5091,127.0489,강남구,138813
20240317,37.5612,127.1321,강동구,86700
20240317,37.6589,127.009,강북구,87644
20240317,37.5694,126.835,강서구,38881
20240317,37.4445,126.9639,관악구,76591
20240317,37.5515,127.0838,광진구,79661
20240317,37.484,126.8254,구로구,121037
20240317,37.4513,126.9246,금천구,59437
20240317,37.6789,127.0607,노원구,66980
20240317,37.6988,127.0155,도봉구,105869
20240317,37.5105,126.9627,동작구,158273
20240317,37.5554,126.9236,마포구,65444
20240317,37.6076,126.947,서대문구,6169
20240317,37.55,127.0802,서울대공원,40296
20240317,37.4764,127.008,서초구,23780
20240317,37.5483,127.0298,성동구,7145
20240317,37.5111,127.0981,송파구,67062
20240317,37.528,126.8619,양천구,125304
20240317,37.5513,126.9882,용산구,1220
20240317,37.6525,126.9479,은평구,4088
20240317,37.5776,126.9769,종로구,30026
20240317,37.5656,126.9749,중구,105278
20240317,37.5898,127.0708,중랑구,38422
20240318,37.5091,127.0489,강남구,162100
20240318,37.5612,127.1321,강동구,98685
20240318,37.6589,127.009,강북구,98217
20240318,37.5694,126.835,강서구,51507
20240318,37.4445,126.9639,관악구,78491
20240318,37.5515,127.0838,광진구,88221
20240318,37.484,126.8254,구로구,134896
20240318,37.4513,126.9246,금천구,80928
20240318,37.6789,127.0607,노원구,72733
20240318,37.6988,127.0155,도봉구,115166
20240318,37.5105,126.9627,동작구,176683
20240318,37.5554,126.9236,마포구,63428
20240318,37.6076,126.947,서대문구,6199
20240318,37.55,127.0802,서울대공원,7076
20240318,37.4764,127.008,서초구,36547
20240318,37.5483,127.0298,성동구,3784
20240318,37.5111,127.0981,송파구,68407
20240318,37.528,126.8619,양천구,145785
20240318,37.5513,126.9882,용산구,788
20240318,37.6525,126.9479,은평구,5453
20240318,37.5776,126.9769,종로구,29363
20240318,37.5656,126.9749,중구,109514
20240318,37.5898,127.0708,중랑구,41440
20240319,37.5091,127.0489,강남구,157620
20240319,37.5612,127.1321,강동구,93549
20240319,37.6589,127.009,강북구,89128
20240319,37.5694,126.835,강서구,48851
20240319,37.4445,126.9639,관악구,75296
20240319,37.5515,127.0838,광진구,83558
20240319,37.484,126.8254,구로구,126545
20240319,37.4513,126.9246,금천구,79367
20240319,37.6789,127.0607,노원구,71080
20240319,37.6988,127.0155,도봉구,110903
20240319,37.5105,126.9627,동작구,161881
20240319,37.5554,126.9236,마포구,62763
20240319,37.6076,126.947,서대문구,6711
20240319,37.55,127.0802,서울대공원,5782
20240319,37.4764,127.008,서초구,35102
20240319,37.5483,127.0298,성동구,2854
20240319,37.5111,127.0981,송파구,65045
20240319,37.528,126.8619,양천구,138476
20240319,37.5513,126.9882,용산구,831
20240319,37.6525,126.9479,은평구,4736
20240319,37.5776,126.9769,종로구,25157
20240319,37.5656,126.9749,중구,103195
20240319,37.5898,127.0708,중랑구,39870
20240320,37.5091,127.0489,강남구,161731
20240320,37.5612,127.1321,강동구,96193
20240320,37.6589,127.009,강북구,94265
20240320,37.5694,126.835,강서구,50251
20240320,37.4445,126.9639,관악구,78168
20240320,37.5515,127.0838,광진구,85779
20240320,37.484,126.8254,구로구,133325
20240320,37.4513,126.9246,금천구,78419
20240320,37.6789,127.0607,노원구,71861
20240320,37.6988,127.0155,도봉구,112520
20240320,37.5105,126.9627,동작구,171555
20240320,37.5554,126.9236,마포구,63874
20240320,37.6076,126.947,서대문구,6761
20240320,37.55,127.0802,서울대공원,8848
20240320,37.4764,127.008,서초구,35554
20240320,37.5483,127.0298,성동구,3208
20240320,37.5111,127.0981,송파구,69487
20240320,37.528,126.8619,양천구,141900
20240320,37.5513,126.9882,용산구,798
20240320,37.6525,126.9479,은평구,4866
20240320,37.5776,126.9769,종로구,28045
20240320,37.5656,126.9749,중구,104301
20240320,37.5898,127.0708,중랑구,41049
20240321,37.5091,127.0489,강남구,161829
20240321,37.5612,127.1321,강동구,97846
20240321,37.6589,127.009,강북구,95386
20240321,37.5694,126.835,강서구,51061
20240321,37.4445,126.9639,관악구,79024
20240321,37.5515,127.0838,광진구,88899
20240321,37.484,126.8254,구로구,132343
20240321,37.4513,126.9246,금천구,81093
20240321,37.6789,127.0607,노원구,72024
20240321,37.6988,127.0155,도봉구,110641
20240321,37.5105,126.9627,동작구,168794
20240321,37.5554,126.9236,마포구,66678
20240321,37.6076,126.947,서대문구,6601
20240321,37.55,127.0802,서울대공원,6604
20240321,37.4764,127.008,서초구,36454
20240321,37.5483,127.0298,성동구,3983
20240321,37.5111,127.0981,송파구,68325
20240321,37.528,126.8619,양천구,143862
20240321,37.5513,126.9882,용산구,905
20240321,37.6525,126.9479,은평구,5185
20240321,37.5776,126.9769,종로구,29210
20240321,37.5656,126.9749,중구,110082
20240321,37.5898,127.0708,중랑구,40592
20240322,37.5091,127.0489,강남구,173441
20240322,37.5612,127.1321,강동구,99452
20240322,37.6589,127.009,강북구,91948
20240322,37.5694,126.835,강서구,51522
20240322,37.4445,126.9639,관악구,78171
20240322,37.5515,127.0838,광진구,88293
20240322,37.484,126.8254,구로구,132314
20240322,37.4513,126.9246,금천구,80365
20240322,37.6789,127.0607,노원구,71782
20240322,37.6988,127.0155,도봉구,110923
20240322,37.5105,126.9627,동작구,170430
20240322,37.5554,126.9236,마포구,63694
20240322,37.6076,126.947,서대문구,6600
20240322,37.55,127.0802,서울대공원,6552
20240322,37.4764,127.008,서초구,39792
20240322,37.5483,127.0298,성동구,4676
20240322,37.5111,127.0981,송파구,66601
20240322,37.528,126.8619,양천구,143962
20240322,37.5513,126.9882,용산구,879
20240322,37.6525,126.9479,은평구,5943
20240322,37.5776,126.9769,종로구,28240
20240322,37.5656,126.9749,중구,105986
20240322,37.5898,127.0708,중랑구,40866
20240323,37.5091,127.0489,강남구,170119
20240323,37.5612,127.1321,강동구,100203
20240323,37.6589,127.009,강북구,99489
20240323,37.5694,126.835,강서구,50835
20240323,37.4445,126.9639,관악구,85825
20240323,37.5515,127.0838,광진구,93713
20240323,37.484,126.8254,구로구,137249
20240323,37.4513,126.9246,금천구,74984
20240323,37.6789,127.0607,노원구,75211
20240323,37.6988,127.0155,도봉구,114249
20240323,37.5105,126.9627,동작구,176327
20240323,37.5554,126.9236,마포구,72995
20240323,37.6076,126.947,서대문구,7239
20240323,37.55,127.0802,서울대공원,47285
20240323,37.4764,127.008,서초구,39718
20240323,37.5483,127.0298,성동구,11507
20240323,37.5111,127.0981,송파구,82097
20240323,37.528,126.8619,양천구,150003
20240323,37.5513,126.9882,용산구,1584
20240323,37.6525,126.9479,은평구,6526
20240323,37.5776,126.9769,종로구,41881
20240323,37.5656,126.9749,중구,134689
20240323,37.5898,127.0708,중랑구,42829
20240324,37.5091,127.0489,강남구,138576
20240324,37.5612,127.1321,강동구,90884
20240324,37.6589,127.009,강북구,91528
20240324,37.5694,126.835,강서구,41358
20240324,37.4445,126.9639,관악구,71345
20240324,37.5515,127.0838,광진구,83009
20240324,37.484,126.8254,구로구,126525
20240324,37.4513,126.9246,금천구,62416
20240324,37.6789,127.0607,노원구,69969
20240324,37.6988,127.0155,도봉구,103437
20240324,37.5105,126.9627,동작구,162943
20240324,37.5554,126.9236,마포구,69486
20240324,37.6076,126.947,서대문구,6908
20240324,37.55,127.0802,서울대공원,64766
20240324,37.4764,127.008,서초구,26332
20240324,37.5483,127.0298,성동구,10918
20240324,37.5111,127.0981,송파구,72770
20240324,37.528,126.8619,양천구,130964
20240324,37.5513,126.9882,용산구,1322
20240324,37.6525,126.9479,은평구,1189
20240324,37.5776,126.9769,종로구,38564
20240324,37.5656,126.9749,중구,118104
20240324,37.5898,127.0708,중랑구,38575
20240325,37.5091,127.0489,강남구,158325
20240325,37.5612,127.1321,강동구,95018
20240325,37.6589,127.009,강북구,94241
20240325,37.5694,126.835,강서구,51113
20240325,37.4445,126.9639,관악구,77404
20240325,37.5515,127.0838,광진구,82806
20240325,37.484,126.8254,구로구,130539
20240325,37.4513,126.9246,금천구,81796
20240325,37.6789,127.0607,노원구,76415
20240325,37.6988,127.0155,도봉구,112956
20240325,37.5105,126.9627,동작구,172578
20240325,37.5554,126.9236,마포구,61336
20240325,37.6076,126.947,서대문구,6232
20240325,37.55,127.0802,서울대공원,5583
20240325,37.4764,127.008,서초구,36793
20240325,37.5483,127.0298,성동구,3610
20240325,37.5111,127.0981,송파구,65219
20240325,37.528,126.8619,양천구,137504
20240325,37.5513,126.9882,용산구,691
20240325,37.6525,126.9479,은평구,721
20240325,37.5776,126.9769,종로구,28039
20240325,37.5656,126.9749,중구,111386
20240325,37.5898,127.0708,중랑구,39831
20240326,37.5091,127.0489,강남구,161096
20240326,37.5612,127.1321,강동구,98560
20240326,37.6589,127.009,강북구,94253
20240326,37.5694,126.835,강서구,53114
20240326,37.4445,126.9639,관악구,77821
20240326,37.5515,127.0838,광진구,86296
20240326,37.484,126.8254,구로구,131474
20240326,37.4513,126.9246,금천구,79360
20240326,37.6789,127.0607,노원구,76105
20240326,37.6988,127.0155,도봉구,112130
20240326,37.5105,126.9627,동작구,170849
20240326,37.5554,126.9236,마포구,63973
20240326,37.6076,126.947,서대문구,7118
20240326,37.55,127.0802,서울대공원,8627
20240326,37.4764,127.008,서초구,37810
20240326,37.5483,127.0298,성동구,3685
20240326,37.5111,127.0981,송파구,66882
20240326,37.528,126.8619,양천구,142263
20240326,37.5513,126.9882,용산구,826
20240326,37.6525,126.9479,은평구,860
20240326,37.5776,126.9769,종로구,27648
20240326,37.5656,126.9749,중구,117307
20240326,37.5898,127.0708,중랑구,41150
20240327,37.5091,127.0489,강남구,164039
20240327,37.5612,127.1321,강동구,98822
20240327,37.6589,127.009,강북구,97350
20240327,37.5694,126.835,강서구,53837
20240327,37.4445,126.9639,관악구,80402
20240327,37.5515,127.0838,광진구,88766
20240327,37.484,126.8254,구로구,131790
20240327,37.4513,126.9246,금천구,79311
20240327,37.6789,127.0607,노원구,76812
20240327,37.6988,127.0155,도봉구,113447
20240327,37.5105,126.9627,동작구,171148
20240327,37.5554,126.9236,마포구,65719
20240327,37.6076,126.947,서대문구,7242
20240327,37.55,127.0802,서울대공원,10939
20240327,37.4764,127.008,서초구,39210
20240327,37.5483,127.0298,성동구,5006
20240327,37.5111,127.0981,송파구,76858
20240327,37.528,126.8619,양천구,145902
20240327,37.5513,126.9882,용산구,878
20240327,37.6525,126.9479,은평구,905
20240327,37.5776,126.9769,종로구,32383
20240327,37.5656,126.9749,중구,122679
20240327,37.5898,127.0708,중랑구,42123
20240328,37.5091,127.0489,강남구,167480
20240328,37.5612,127.1321,강동구,97372
20240328,37.6589,127.009,강북구,92515
20240328,37.5694,126.835,강서구,51772
20240328,37.4445,126.9639,관악구,78441
20240328,37.5515,127.0838,광진구,86333
20240328,37.484,126.8254,구로구,127646
20240328,37.4513,126.9246,금천구,79228
20240328,37.6789,127.0607,노원구,72379
20240328,37.6988,127.0155,도봉구,110121
20240328,37.5105,126.9627,동작구,166341
20240328,37.5554,126.9236,마포구,63715
20240328,37.6076,126.947,서대문구,7289
20240328,37.55,127.0802,서울대공원,6208
20240328,37.4764,127.008,서초구,36947
20240328,37.5483,127.0298,성동구,4118
20240328,37.5111,127.0981,송파구,67011
20240328,37.528,126.8619,양천구,142380
20240328,37.5513,126.9882,용산구,752
20240328,37.6525,126.9479,은평구,795
20240328,37.5776,126.9769,종로구,28685
20240328,37.5656,126.9749,중구,117192
20240328,37.5898,127.0708,중랑구,40225
20240329,37.5091,127.0489,강남구,172018
20240329,37.5612,127.1321,강동구,97064
20240329,37.6589,127.009,강북구,93439
20240329,37.5694,126.835,강서구,51659
20240329,37.4445,126.9639,관악구,80395
20240329,37.5515,127.0838,광진구,87812
20240329,37.484,126.8254,구로구,129202
20240329,37.4513,126.9246,금천구,77111
20240329,37.6789,127.0607,노원구,71166
20240329,37.6988,127.0155,도봉구,111685
20240329,37.5105,126.9627,동작구,170055
20240329,37.5554,126.9236,마포구,63189
20240329,37.6076,126.947,서대문구,6631
20240329,37.55,127.0802,서울대공원,5927
20240329,37.4764,127.008,서초구,39164
20240329,37.5483,127.0298,성동구,5135
20240329,37.5111,127.0981,송파구,71409
20240329,37.528,126.8619,양천구,145494
20240329,37.5513,126.9882,용산구,814
20240329,37.6525,126.9479,은평구,674
20240329,37.5776,126.9769,종로구,30385
20240329,37.5656,126.9749,중구,124331
20240329,37.5898,127.0708,중랑구,40500
20240330,37.5091,127.0489,강남구,166640
20240330,37.5612,127.1321,강동구,101905
20240330,37.6589,127.009,강북구,97522
20240330,37.5694,126.835,강서구,48455
20240330,37.4445,126.9639,관악구,82393
20240330,37.5515,127.0838,광진구,93086
20240330,37.484,126.8254,구로구,132942
20240330,37.4513,126.9246,금천구,73672
20240330,37.6789,127.0607,노원구,74261
20240330,37.6988,127.0155,도봉구,115079
20240330,37.5105,126.9627,동작구,169387
20240330,37.5554,126.9236,마포구,71923
20240330,37.6076,126.947,서대문구,6987
20240330,37.55,127.0802,서울대공원,40887
20240330,37.4764,127.008,서초구,39632
20240330,37.5483,127.0298,성동구,10995
20240330,37.5111,127.0981,송파구,85180
20240330,37.528,126.8619,양천구,150122
20240330,37.5513,126.9882,용산구,1426
20240330,37.6525,126.9479,은평구,704
20240330,37.5776,126.9769,종로구,45085
20240330,37.5656,126.9749,중구,134801
20240330,37.5898,127.0708,중랑구,40371
20240331,37.5091,127.0489,강남구,133761
20240331,37.5612,127.1321,강동구,85555
20240331,37.6589,127.009,강북구,87413
20240331,37.5694,126.835,강서구,40715
20240331,37.4445,126.9639,관악구,67873
20240331,37.5515,127.0838,광진구,80433
20240331,37.484,126.8254,구로구,115138
20240331,37.4513,126.9246,금천구,59923
20240331,37.6789,127.0607,노원구,64319
20240331,37.6988,127.0155,도봉구,98515
20240331,37.5105,126.9627,동작구,148358
20240331,37.5554,126.9236,마포구,62576
20240331,37.6076,126.947,서대문구,6644
20240331,37.55,127.0802,서울대공원,57041
20240331,37.4764,127.008,서초구,26121
20240331,37.5483,127.0298,성동구,11310
20240331,37.5111,127.0981,송파구,81458
20240331,37.528,126.8619,양천구,130030
20240331,37.5513,126.9882,용산구,1348
20240331,37.6525,126.9479,은평구,628
20240331,37.5776,126.9769,종로구,36802
20240331,37.5656,126.9749,중구,109960
20240331,37.5898,127.0708,중랑구,37582
20240401,37.5091,127.0489,강남구,158720
20240401,37.5612,127.1321,강동구,98914
20240401,37.6589,127.009,강북구,98341
20240401,37.5694,126.835,강서구,53618
20240401,37.4445,126.9639,관악구,77501
20240401,37.5515,127.0838,광진구,86513
20240401,37.484,126.8254,구로구,133955
20240401,37.4513,126.9246,금천구,78726
20240401,37.6789,127.0607,노원구,73560
20240401,37.6988,127.0155,도봉구,111766
20240401,37.5105,126.9627,동작구,173217
20240401,37.5554,126.9236,마포구,62335
20240401,37.6076,126.947,서대문구,7235
20240401,37.55,127.0802,서울대공원,14758
20240401,37.4764,127.008,서초구,37640
20240401,37.5483,127.0298,성동구,6333
20240401,37.5111,127.0981,송파구,75895
20240401,37.528,126.8619,양천구,146139
20240401,37.5513,126.9882,용산구,823
20240401,37.6525,126.9479,은평구,1077
20240401,37.5776,126.9769,종로구,33367
20240401,37.5656,126.9749,중구,118587
20240401,37.5898,127.0708,중랑구,41111
20240402,37.5091,127.0489,강남구,157020
20240402,37.5612,127.1321,강동구,101683
20240402,37.6589,127.009,강북구,93145
20240402,37.5694,126.835,강서구,54914
20240402,37.4445,126.9639,관악구,75843
20240402,37.5515,127.0838,광진구,87896
20240402,37.484,126.8254,구로구,133062
20240402,37.4513,126.9246,금천구,82807
20240402,37.6789,127.0607,노원구,74629
20240402,37.6988,127.0155,도봉구,112410
20240402,37.5105,126.9627,동작구,170699
20240402,37.5554,126.9236,마포구,68153
20240402,37.6076,126.947,서대문구,7215
20240402,37.55,127.0802,서울대공원,16490
20240402,37.4764,127.008,서초구,38016
20240402,37.5483,127.0298,성동구,6879
20240402,37.5111,127.0981,송파구,84410
20240402,37.528,126.8619,양천구,147696
20240402,37.5513,126.9882,용산구,907
20240402,37.6525,126.9479,은평구,1006
20240402,37.5776,126.9769,종로구,33887
20240402,37.5656,126.9749,중구,116846
20240402,37.5898,127.0708,중랑구,41986
20240403,37.5091,127.0489,강남구,160326
20240403,37.5612,127.1321,강동구,99180
20240403,37.6589,127.009,강북구,89127
20240403,37.5694,126.835,강서구,54212
20240403,37.4445,126.9639,관악구,79116
20240403,37.5515,127.0838,광진구,86710
20240403,37.484,126.8254,구로구,135057
20240403,37.4513,126.9246,금천구,80132
20240403,37.6789,127.0607,노원구,73396
20240403,37.6988,127.0155,도봉구,112010
20240403,37.5105,126.9627,동작구,164960
20240403,37.5554,126.9236,마포구,64520
20240403,37.6076,126.947,서대문구,6756
20240403,37.55,127.0802,서울대공원,9026
20240403,37.4764,127.008,서초구,38284
20240403,37.5483,127.0298,성동구,5717
20240403,37.5111,127.0981,송파구,70913
20240403,37.528,126.8619,양천구,144453
20240403,37.5513,126.9882,용산구,886
20240403,37.6525,126.9479,은평구,1026
20240403,37.5776,126.9769,종로구,31820
20240403,37.5656,126.9749,중구,110797
20240403,37.5898,127.0708,중랑구,41692
20240404,37.5091,127.0489,강남구,163781
20240404,37.5612,127.1321,강동구,102630
20240404,37.6589,127.009,강북구,93062
20240404,37.5694,126.835,강서구,54639
20240404,37.4445,126.9639,관악구,80932
20240404,37.5515,127.0838,광진구,86864
20240404,37.484,126.8254,구로구,137526
20240404,37.4513,126.9246,금천구,83606
20240404,37.6789,127.0607,노원구,75157
20240404,37.6988,127.0155,도봉구,113793
20240404,37.5105,126.9627,동작구,169633
20240404,37.5554,126.9236,마포구,68162
20240404,37.6076,126.947,서대문구,6961
20240404,37.55,127.0802,서울대공원,23447
20240404,37.4764,127.008,서초구,38572
20240404,37.5483,127.0298,성동구,7917
20240404,37.5111,127.0981,송파구,83860
20240404,37.528,126.8619,양천구,145336
20240404,37.5513,126.9882,용산구,955
20240404,37.6525,126.9479,은평구,1030
20240404,37.5776,126.9769,종로구,34288
20240404,37.5656,126.9749,중구,113656
20240404,37.5898,127.0708,중랑구,41939
20240405,37.5091,127.0489,강남구,172954
20240405,37.5612,127.1321,강동구,104603
20240405,37.6589,127.009,강북구,91561
20240405,37.5694,126.835,강서구,55121
20240405,37.4445,126.9639,관악구,84235
20240405,37.5515,127.0838,광진구,92089
20240405,37.484,126.8254,구로구,139131
20240405,37.4513,126.9246,금천구,86154
20240405,37.6789,127.0607,노원구,74462
20240405,37.6988,127.0155,도봉구,118424
20240405,37.5105,126.9627,동작구,173540
20240405,37.5554,126.9236,마포구,72486
20240405,37.6076,126.947,서대문구,7269
20240405,37.55,127.0802,서울대공원,38588
20240405,37.4764,127.008,서초구,42512
20240405,37.5483,127.0298,성동구,10417
20240405,37.5111,127.0981,송파구,88170
20240405,37.528,126.8619,양천구,151283
20240405,37.5513,126.9882,용산구,1166
20240405,37.6525,126.9479,은평구,997
20240405,37.5776,126.9769,종로구,35261
20240405,37.5656,126.9749,중구,118098
20240405,37.5898,127.0708,중랑구,41693
20240406,37.5091,127.0489,강남구,166274
20240406,37.5612,127.1321,강동구,102450
20240406,37.6589,127.009,강북구,97248
20240406,37.5694,126.835,강서구,50585
20240406,37.4445,126.9639,관악구,84383
20240406,37.5515,127.0838,광진구,93811
20240406,37.484,126.8254,구로구,134597
20240406,37.4513,126.9246,금천구,83216
20240406,37.6789,127.0607,노원구,74843
20240406,37.6988,127.0155,도봉구,116415
20240406,37.5105,126.9627,동작구,171621
20240406,37.5554,126.9236,마포구,75764
20240406,37.6076,126.947,서대문구,7249
20240406,37.55,127.0802,서울대공원,124805
20240406,37.4764,127.008,서초구,38036
20240406,37.5483,127.0298,성동구,17702
20240406,37.5111,127.0981,송파구,93764
20240406,37.528,126.8619,양천구,151269
20240406,37.5513,126.9882,용산구,1608
20240406,37.6525,126.9479,은평구,829
20240406,37.5776,126.9769,종로구,49822
20240406,37.5656,126.9749,중구,128906
20240406,37.5898,127.0708,중랑구,43866
20240407,37.5091,127.0489,강남구,134694
20240407,37.5612,127.1321,강동구,88533
20240407,37.6589,127.009,강북구,87843
20240407,37.5694,126.835,강서구,42035
20240407,37.4445,126.9639,관악구,74744
20240407,37.5515,127.0838,광진구,80170
20240407,37.484,126.8254,구로구,124482
20240407,37.4513,126.9246,금천구,65524
20240407,37.6789,127.0607,노원구,67411
20240407,37.6988,127.0155,도봉구,104901
20240407,37.5105,126.9627,동작구,148185
20240407,37.5554,126.9236,마포구,67149
20240407,37.6076,126.947,서대문구,6314
20240407,37.55,127.0802,서울대공원,114926
20240407,37.4764,127.008,서초구,25072
20240407,37.5483,127.0298,성동구,15271
20240407,37.5111,127.0981,송파구,77306
20240407,37.528,126.8619,양천구,132894
20240407,37.5513,126.9882,용산구,1491
20240407,37.6525,126.9479,은평구,805
20240407,37.5776,126.9769,종로구,36498
20240407,37.5656,126.9749,중구,106737
20240407,37.5898,127.0708,중랑구,40750
20240408,37.5091,127.0489,강남구,156537
20240408,37.5612,127.1321,강동구,99545
20240408,37.6589,127.009,강북구,90035
20240408,37.5694,126.835,강서구,52824
20240408,37.4445,126.9639,관악구,79457
20240408,37.5515,127.0838,광진구,87177
20240408,37.484,126.8254,구로구,135030
20240408,37.4513,126.9246,금천구,86398
20240408,37.6789,127.0607,노원구,74043
20240408,37.6988,127.0155,도봉구,114693
20240408,37.5105,126.9627,동작구,172029
20240408,37.5554,126.9236,마포구,65589
20240408,37.6076,126.947,서대문구,6539
20240408,37.55,127.0802,서울대공원,30907
20240408,37.4764,127.008,서초구,38038
20240408,37.5483,127.0298,성동구,7048
20240408,37.5111,127.0981,송파구,69840
20240408,37.528,126.8619,양천구,149440
20240408,37.5513,126.9882,용산구,896
20240408,37.6525,126.9479,은평구,1096
20240408,37.5776,126.9769,종로구,31234
20240408,37.5656,126.9749,중구,106152
20240408,37.5898,127.0708,중랑구,43084
20240409,37.5091,127.0489,강남구,167735
20240409,37.5612,127.1321,강동구,99274
20240409,37.6589,127.009,강북구,95013
20240409,37.5694,126.835,강서구,55911
20240409,37.4445,126.9639,관악구,81352
20240409,37.5515,127.0838,광진구,92061
20240409,37.484,126.8254,구로구,137301
20240409,37.4513,126.9246,금천구,86811
20240409,37.6789,127.0607,노원구,74073
20240409,37.6988,127.0155,도봉구,114871
20240409,37.5105,126.9627,동작구,176850
20240409,37.5554,126.9236,마포구,70560
20240409,37.6076,126.947,서대문구,8585
20240409,37.55,127.0802,서울대공원,37537
20240409,37.4764,127.008,서초구,40149
20240409,37.5483,127.0298,성동구,7427
20240409,37.5111,127.0981,송파구,66544
20240409,37.528,126.8619,양천구,151998
20240409,37.5513,126.9882,용산구,1144
20240409,37.6525,126.9479,은평구,1153
20240409,37.5776,126.9769,종로구,32058
20240409,37.5656,126.9749,중구,109882
20240409,37.5898,127.0708,중랑구,43044
20240410,37.5091,127.0489,강남구,153757
20240410,37.5612,127.1321,강동구,97987
20240410,37.6589,127.009,강북구,96690
20240410,37.5694,126.835,강서구,48121
20240410,37.4445,126.9639,관악구,84975
20240410,37.5515,127.0838,광진구,93876
20240410,37.484,126.8254,구로구,136063
20240410,37.4513,126.9246,금천구,76684
20240410,37.6789,127.0607,노원구,73735
20240410,37.6988,127.0155,도봉구,113952
20240410,37.5105,126.9627,동작구,172319
20240410,37.5554,126.9236,마포구,73884
20240410,37.6076,126.947,서대문구,6552
20240410,37.55,127.0802,서울대공원,92008
20240410,37.4764,127.008,서초구,28783
20240410,37.5483,127.0298,성동구,13856
20240410,37.5111,127.0981,송파구,78105
20240410,37.528,126.8619,양천구,150345
20240410,37.5513,126.9882,용산구,1522
20240410,37.6525,126.9479,은평구,780
20240410,37.5776,126.9769,종로구,39068
20240410,37.5656,126.9749,중구,119475
20240410,37.5898,127.0708,중랑구,43773
20240411,37.5091,127.0489,강남구,163717
20240411,37.5612,127.1321,강동구,101363
20240411,37.6589,127.009,강북구,94652
20240411,37.5694,126.835,강서구,52624
20240411,37.4445,126.9639,관악구,81087
20240411,37.5515,127.0838,광진구,89208
20240411,37.484,126.8254,구로구,136144
20240411,37.4513,126.9246,금천구,86859
20240411,37.6789,127.0607,노원구,73348
20240411,37.6988,127.0155,도봉구,113834
20240411,37.5105,126.9627,동작구,176027
20240411,37.5554,126.9236,마포구,66657
20240411,37.6076,126.947,서대문구,6693
20240411,37.55,127.0802,서울대공원,16317
20240411,37.4764,127.008,서초구,38579
20240411,37.5483,127.0298,성동구,5952
20240411,37.5111,127.0981,송파구,70492
20240411,37.528,126.8619,양천구,150542
20240411,37.5513,126.9882,용산구,942
20240411,37.6525,126.9479,은평구,1045
20240411,37.5776,126.9769,종로구,32872
20240411,37.5656,126.9749,중구,109449
20240411,37.5898,127.0708,중랑구,43648
20240412,37.5091,127.0489,강남구,172533
20240412,37.5612,127.1321,강동구,101546
20240412,37.6589,127.009,강북구,93984
20240412,37.5694,126.835,강서구,53073
20240412,37.4445,126.9639,관악구,84086
20240412,37.5515,127.0838,광진구,91365
20240412,37.484,126.8254,구로구,134432
20240412,37.4513,126.9246,금천구,89774
20240412,37.6789,127.0607,노원구,73851
20240412,37.6988,127.0155,도봉구,111713
20240412,37.5105,126.9627,동작구,179642
