날짜,지역구,누적강수량,위도,경도
20230808,중구,0.0,37.564,126.9977
20230808,중랑구,0.0,37.6063,127.0925
20230807,강남구,0.0,37.5173,127.0473
20230807,강동구,0.0,37.5301,127.1238
20230807,강북구,0.0,37.6396,127.0255
20230807,강서구,0.0,37.5509,126.8495
20230807,관악구,0.0,37.4781,126.9515
20230807,광진구,0.0,37.5385,127.0823
20230807,구로구,13.0,37.4955,126.8874
20230807,금천구,2.5,37.4569,126.8955
20230807,노원구,0.0,37.6544,127.0566
20230807,도봉구,0.0,37.6688,127.0471
20230807,동대문구,0.0,37.5744,127.0395
20230807,동작구,0.3,37.5124,126.9395
20230807,마포구,0.0,37.5663,126.9019
20230807,서대문구,0.0,37.5794,126.9368
20230807,서초구,0.0,37.4837,127.0324
20230807,성동구,0.0,37.5634,127.0369
20230807,성북구,0.0,37.5894,127.0167
20230807,송파구,0.0,37.5145,127.106
20230807,양천구,0.0,37.5168,126.8664
20230807,영등포구,1.0,37.5264,126.8962
20230807,용산구,0.0,37.5319,126.99
20230807,은평구,0.0,37.6027,126.9291
20230807,종로구,0.0,37.5735,126.9792
20230807,중구,0.0,37.564,126.9977
20230807,중랑구,0.0,37.6063,127.0925
20230806,강남구,0.0,37.5173,127.0473
20230806,강동구,0.5,37.5301,127.1238
20230806,강북구,17.0,37.6396,127.0255
20230806,강서구,0.0,37.5509,126.8495
20230806,관악구,8.5,37.4781,126.9515
20230806,광진구,0.0,37.5385,127.0823
20230806,구로구,0.5,37.4955,126.8874
20230806,금천구,0.0,37.4569,126.8955
20230806,노원구,3.0,37.6544,127.0566
20230806,도봉구,15.5,37.6688,127.0471
20230806,동대문구,7.0,37.5744,127.0395
20230806,동작구,3.8,37.5124,126.9395
20230806,마포구,0.0,37.5663,126.9019
20230806,서대문구,0.0,37.5794,126.9368
20230806,서초구,0.0,37.4837,127.0324
20230806,성동구,0.0,37.5634,127.0369
20230806,성북구,12.0,37.5894,127.0167
20230806,송파구,1.5,37.5145,127.106
20230806,양천구,0.0,37.5168,126.8664
20230806,영등포구,0.5,37.5264,126.8962
20230806,용산구,2.5,37.5319,126.99
20230806,은평구,18.0,37.6027,126.9291
20230806,종로구,9.0,37.5735,126.9792
20230806,중구,0.0,37.564,126.9977
20230806,중랑구,3.3,37.6063,127.0925
20230805,강남구,0.0,37.5173,127.0473
20230805,강동구,0.0,37.5301,127.1238
20230805,강북구,0.0,37.6396,127.0255
20230805,강서구,0.0,37.5509,126.8495
20230805,관악구,0.0,37.4781,126.9515
20230805,광진구,0.0,37.5385,127.0823
20230805,구로구,0.0,37.4955,126.8874
20230805,금천구,0.0,37.4569,126.8955
20230805,노원구,0.0,37.6544,127.0566
20230805,도봉구,0.0,37.6688,127.0471
20230805,동대문구,0.0,37.5744,127.0395
20230805,동작구,0.0,37.5124,126.9395
20230805,마포구,0.0,37.5663,126.9019
20230805,서대문구,0.0,37.5794,126.9368
20230805,서초구,0.0,37.4837,127.0324
20230805,성동구,0.0,37.5634,127.0369
20230805,성북구,0.0,37.5894,127.0167
20230805,송파구,0.0,37.5145,127.106
20230805,양천구,0.0,37.5168,126.8664
20230805,영등포구,0.0,37.5264,126.8962
20230805,용산구,0.0,37.5319,126.99
20230805,은평구,0.0,37.6027,126.9291
20230805,종로구,0.0,37.5735,126.9792
20230805,중구,0.0,37.564,126.9977
20230805,중랑구,0.0,37.6063,127.0925
20230804,강남구,0.0,37.5173,127.0473
20230804,강동구,0.0,37.5301,127.1238
20230804,강북구,0.0,37.6396,127.0255
20230804,강서구,0.0,37.5509,126.8495
20230804,관악구,0.0,37.4781,126.9515
20230804,광진구,0.0,37.5385,127.0823
20230804,구로구,0.0,37.4955,126.8874
20230804,금천구,0.0,37.4569,126.8955
20230804,노원구,0.0,37.6544,127.0566
20230804,도봉구,0.0,37.6688,127.0471
20230804,동대문구,0.0,37.5744,127.0395
20230804,동작구,0.0,37.5124,126.9395
20230804,마포구,0.0,37.5663,126.9019
20230804,서대문구,0.0,37.5794,126.9368
20230804,서초구,0.0,37.4837,127.0324
20230804,성동구,0.0,37.5634,127.0369
20230804,성북구,0.0,37.5894,127.0167
20230804,송파구,0.0,37.5145,127.106
20230804,양천구,0.0,37.5168,126.8664
20230804,영등포구,0.0,37.5264,126.8962
20230804,용산구,0.0,37.5319,126.99
20230804,은평구,0.0,37.6027,126.9291
20230804,종로구,0.0,37.5735,126.9792
20230804,중구,0.0,37.564,126.9977
20230804,중랑구,0.0,37.6063,127.0925
20230803,강남구,0.0,37.5173,127.0473
20230803,강동구,0.0,37.5301,127.1238
20230803,강북구,0.0,37.6396,127.0255
20230803,강서구,0.0,37.5509,126.8495
20230803,관악구,0.0,37.4781,126.9515
20230803,광진구,0.0,37.5385,127.0823
20230803,구로구,0.0,37.4955,126.8874
20230803,금천구,0.0,37.4569,126.8955
20230803,노원구,0.0,37.6544,127.0566
20230803,도봉구,0.0,37.6688,127.0471
20230803,동대문구,0.0,37.5744,127.0395
20230803,동작구,0.0,37.5124,126.9395
20230803,마포구,0.0,37.5663,126.9019
20230803,서대문구,0.0,37.5794,126.9368
20230803,서초구,0.0,37.4837,127.0324
20230803,성동구,0.0,37.5634,127.0369
20230803,성북구,0.0,37.5894,127.0167
20230803,송파구,0.0,37.5145,127.106
20230803,양천구,0.0,37.5168,126.8664
20230803,영등포구,0.0,37.5264,126.8962
20230803,용산구,0.0,37.5319,126.99
20230803,은평구,0.0,37.6027,126.9291
20230803,종로구,0.0,37.5735,126.9792
20230803,중구,0.0,37.564,126.9977
20230803,중랑구,0.0,37.6063,127.0925
20230802,강남구,0.0,37.5173,127.0473
20230802,강동구,0.0,37.5301,127.1238
20230802,강북구,0.0,37.6396,127.0255
20230802,강서구,0.0,37.5509,126.8495
20230802,관악구,0.0,37.4781,126.9515
20230802,광진구,0.0,37.5385,127.0823
20230802,구로구,0.0,37.4955,126.8874
20230802,금천구,0.0,37.4569,126.8955
20230802,노원구,0.0,37.6544,127.0566
20230802,도봉구,0.0,37.6688,127.0471
20230802,동대문구,0.0,37.5744,127.0395
20230802,동작구,0.0,37.5124,126.9395
20230802,마포구,0.0,37.5663,126.9019
20230802,서대문구,0.0,37.5794,126.9368
20230802,서초구,0.0,37.4837,127.0324
20230802,성동구,0.0,37.5634,127.0369
20230802,성북구,0.0,37.5894,127.0167
20230802,송파구,0.0,37.5145,127.106
20230802,양천구,0.0,37.5168,126.8664
20230802,영등포구,0.0,37.5264,126.8962
20230802,용산구,0.0,37.5319,126.99
20230802,은평구,0.0,37.6027,126.9291
20230802,종로구,0.0,37.5735,126.9792
20230802,중구,0.0,37.564,126.9977
20230802,중랑구,0.0,37.6063,127.0925
20230801,강남구,0.0,37.5173,127.0473
20230801,강동구,0.0,37.5301,127.1238
20230801,강북구,0.0,37.6396,127.0255
20230801,강서구,0.0,37.5509,126.8495
20230801,관악구,0.0,37.4781,126.9515
20230801,광진구,0.0,37.5385,127.0823
20230801,구로구,0.0,37.4955,126.8874
20230801,금천구,0.0,37.4569,126.8955
20230801,노원구,0.0,37.6544,127.0566
20230801,도봉구,0.0,37.6688,127.0471
20230801,동대문구,0.0,37.5744,127.0395
20230801,동작구,0.0,37.5124,126.9395
20230801,마포구,0.0,37.5663,126.9019
20230801,서대문구,0.0,37.5794,126.9368
20230801,서초구,0.0,37.4837,127.0324
20230801,성동구,0.0,37.5634,127.0369
20230801,성북구,0.0,37.5894,127.0167
20230801,송파구,0.0,37.5145,127.106
20230801,양천구,0.0,37.5168,126.8664
20230801,영등포구,0.0,37.5264,126.8962
20230801,용산구,0.0,37.5319,126.99
20230801,은평구,0.0,37.6027,126.9291
20230801,종로구,0.0,37.5735,126.9792
20230801,중구,0.0,37.564,126.9977
20230801,중랑구,0.0,37.6063,127.0925
20230731,강남구,0.0,37.5173,127.0473
20230731,강동구,2.5,37.5301,127.1238
20230731,강북구,0.0,37.6396,127.0255
20230731,강서구,0.0,37.5509,126.8495
20230731,관악구,0.2,37.4781,126.9515
20230731,광진구,3.0,37.5385,127.0823
20230731,구로구,17.0,37.4955,126.8874
20230731,금천구,0.0,37.4569,126.8955
20230731,노원구,0.0,37.6544,127.0566
20230731,도봉구,1.0,37.6688,127.0471
20230731,동대문구,0.0,37.5744,127.0395
20230731,동작구,2.8,37.5124,126.9395
20230731,마포구,9.0,37.5663,126.9019
20230731,서대문구,1.0,37.5794,126.9368
20230731,서초구,0.5,37.4837,127.0324
20230731,성동구,2.7,37.5634,127.0369
20230731,성북구,0.0,37.5894,127.0167
20230731,송파구,0.5,37.5145,127.106
20230731,양천구,0.0,37.5168,126.8664
20230731,영등포구,4.5,37.5264,126.8962
20230731,용산구,1.0,37.5319,126.99
20230731,은평구,0.0,37.6027,126.9291
20230731,종로구,1.7,37.5735,126.9792
20230731,중구,5.0,37.564,126.9977
20230731,중랑구,1.0,37.6063,127.0925
20230730,강남구,0.0,37.5173,127.0473
20230730,강동구,0.0,37.5301,127.1238
20230730,강북구,42.5,37.6396,127.0255
20230730,강서구,9.5,37.5509,126.8495
20230730,관악구,5.0,37.4781,126.9515
20230730,광진구,0.0,37.5385,127.0823
20230730,구로구,54.0,37.4955,126.8874
20230730,금천구,21.5,37.4569,126.8955
20230730,노원구,0.0,37.6544,127.0566
20230730,도봉구,3.5,37.6688,127.0471
20230730,동대문구,0.5,37.5744,127.0395
20230730,동작구,31.5,37.5124,126.9395
20230730,마포구,44.5,37.5663,126.9019
20230730,서대문구,61.5,37.5794,126.9368
20230730,서초구,0.0,37.4837,127.0324
20230730,성동구,1.0,37.5634,127.0369
20230730,성북구,38.5,37.5894,127.0167
20230730,송파구,0.0,37.5145,127.106
20230730,양천구,89.5,37.5168,126.8664
20230730,영등포구,87.0,37.5264,126.8962
20230730,용산구,2.5,37.5319,126.99
20230730,은평구,7.5,37.6027,126.9291
20230730,종로구,16.5,37.5735,126.9792
20230730,중구,3.5,37.564,126.9977
20230730,중랑구,0.2,37.6063,127.0925
20230729,강남구,0.0,37.5173,127.0473
20230729,강동구,0.0,37.5301,127.1238
20230729,강북구,0.0,37.6396,127.0255
20230729,강서구,0.0,37.5509,126.8495
20230729,관악구,0.0,37.4781,126.9515
20230729,광진구,0.0,37.5385,127.0823
20230729,구로구,0.0,37.4955,126.8874
20230729,금천구,0.0,37.4569,126.8955
20230729,노원구,0.0,37.6544,127.0566
20230729,도봉구,0.0,37.6688,127.0471
20230729,동대문구,0.0,37.5744,127.0395
20230729,동작구,0.0,37.5124,126.9395
20230729,마포구,0.0,37.5663,126.9019
20230729,서대문구,0.0,37.5794,126.9368
20230729,서초구,0.0,37.4837,127.0324
20230729,성동구,0.0,37.5634,127.0369
20230729,성북구,0.0,37.5894,127.0167
20230729,송파구,0.0,37.5145,127.106
20230729,양천구,0.0,37.5168,126.8664
20230729,영등포구,0.0,37.5264,126.8962
20230729,용산구,0.0,37.5319,126.99
20230729,은평구,0.0,37.6027,126.9291
20230729,종로구,0.0,37.5735,126.9792
20230729,중구,0.0,37.564,126.9977
20230729,중랑구,0.0,37.6063,127.0925
20230728,강남구,0.0,37.5173,127.0473
20230728,강동구,0.0,37.5301,127.1238
20230728,강북구,0.5,37.6396,127.0255
20230728,강서구,0.0,37.5509,126.8495
20230728,관악구,0.0,37.4781,126.9515
20230728,광진구,0.0,37.5385,127.0823
20230728,구로구,0.0,37.4955,126.8874
20230728,금천구,0.0,37.4569,126.8955
20230728,노원구,0.0,37.6544,127.0566
20230728,도봉구,2.0,37.6688,127.0471
20230728,동대문구,0.0,37.5744,127.0395
20230728,동작구,0.0,37.5124,126.9395
20230728,마포구,0.0,37.5663,126.9019
20230728,서대문구,0.0,37.5794,126.9368
20230728,서초구,0.0,37.4837,127.0324
20230728,성동구,0.0,37.5634,127.0369
20230728,성북구,0.0,37.5894,127.0167
20230728,송파구,0.0,37.5145,127.106
20230728,양천구,0.0,37.5168,126.8664
20230728,영등포구,0.0,37.5264,126.8962
20230728,용산구,0.0,37.5319,126.99
20230728,은평구,0.0,37.6027,126.9291
20230728,종로구,0.0,37.5735,126.9792
20230728,중구,0.0,37.564,126.9977
20230728,중랑구,0.0,37.6063,127.0925
20230727,강남구,0.5,37.5173,127.0473
20230727,강동구,0.0,37.5301,127.1238
20230727,강북구,0.5,37.6396,127.0255
20230727,강서구,0.0,37.5509,126.8495
20230727,관악구,0.0,37.4781,126.9515
20230727,광진구,0.0,37.5385,127.0823
20230727,구로구,0.0,37.4955,126.8874
20230727,금천구,0.0,37.4569,126.8955
20230727,노원구,0.2,37.6544,127.0566
20230727,도봉구,0.0,37.6688,127.0471
20230727,동대문구,7.5,37.5744,127.0395
20230727,동작구,0.0,37.5124,126.9395
20230727,마포구,0.0,37.5663,126.9019
20230727,서대문구,0.0,37.5794,126.9368
20230727,서초구,0.0,37.4837,127.0324
20230727,성동구,2.5,37.5634,127.0369
20230727,성북구,2.0,37.5894,127.0167
20230727,송파구,0.0,37.5145,127.106
20230727,양천구,0.0,37.5168,126.8664
20230727,영등포구,0.0,37.5264,126.8962
20230727,용산구,0.0,37.5319,126.99
20230727,은평구,0.5,37.6027,126.9291
20230727,종로구,0.8,37.5735,126.9792
20230727,중구,0.0,37.564,126.9977
20230727,중랑구,3.8,37.6063,127.0925
20230726,강남구,1.5,37.5173,127.0473
20230726,강동구,25.5,37.5301,127.1238
20230726,강북구,2.0,37.6396,127.0255
20230726,강서구,0.0,37.5509,126.8495
20230726,관악구,0.5,37.4781,126.9515
20230726,광진구,1.5,37.5385,127.0823
20230726,구로구,0.0,37.4955,126.8874
20230726,금천구,0.0,37.4569,126.8955
20230726,노원구,19.0,37.6544,127.0566
20230726,도봉구,2.0,37.6688,127.0471
20230726,동대문구,5.8,37.5744,127.0395
20230726,동작구,0.3,37.5124,126.9395
20230726,마포구,0.0,37.5663,126.9019
20230726,서대문구,1.0,37.5794,126.9368
20230726,서초구,1.0,37.4837,127.0324
20230726,성동구,9.5,37.5634,127.0369
20230726,성북구,2.0,37.5894,127.0167
20230726,송파구,3.0,37.5145,127.106
20230726,양천구,0.5,37.5168,126.8664
20230726,영등포구,0.5,37.5264,126.8962
20230726,용산구,0.0,37.5319,126.99
20230726,은평구,2.0,37.6027,126.9291
20230726,종로구,1.8,37.5735,126.9792
20230726,중구,1.5,37.564,126.9977
20230726,중랑구,10.2,37.6063,127.0925
20230725,강남구,0.0,37.5173,127.0473
20230725,강동구,0.0,37.5301,127.1238
20230725,강북구,5.5,37.6396,127.0255
20230725,강서구,0.0,37.5509,126.8495
20230725,관악구,0.5,37.4781,126.9515
20230725,광진구,1.0,37.5385,127.0823
20230725,구로구,1.0,37.4955,126.8874
20230725,금천구,1.5,37.4569,126.8955
20230725,노원구,0.0,37.6544,127.0566
20230725,도봉구,13.0,37.6688,127.0471
20230725,동대문구,1.0,37.5744,127.0395
20230725,동작구,2.2,37.5124,126.9395
20230725,마포구,6.5,37.5663,126.9019
20230725,서대문구,5.0,37.5794,126.9368
20230725,서초구,4.0,37.4837,127.0324
20230725,성동구,0.0,37.5634,127.0369
20230725,성북구,3.5,37.5894,127.0167
20230725,송파구,0.0,37.5145,127.106
20230725,양천구,1.5,37.5168,126.8664
20230725,영등포구,6.0,37.5264,126.8962
20230725,용산구,0.0,37.5319,126.99
20230725,은평구,2.5,37.6027,126.9291
20230725,종로구,2.0,37.5735,126.9792
20230725,중구,0.0,37.564,126.9977
20230725,중랑구,0.7,37.6063,127.0925
20230724,강남구,2.7,37.5173,127.0473
20230724,강동구,4.0,37.5301,127.1238
20230724,강북구,0.0,37.6396,127.0255
20230724,강서구,0.0,37.5509,126.8495
20230724,관악구,1.5,37.4781,126.9515
20230724,광진구,3.0,37.5385,127.0823
20230724,구로구,0.0,37.4955,126.8874
20230724,금천구,3.0,37.4569,126.8955
20230724,노원구,1.0,37.6544,127.0566
20230724,도봉구,0.0,37.6688,127.0471
20230724,동대문구,0.5,37.5744,127.0395
20230724,동작구,0.8,37.5124,126.9395
20230724,마포구,0.0,37.5663,126.9019
20230724,서대문구,0.0,37.5794,126.9368
20230724,서초구,1.0,37.4837,127.0324
20230724,성동구,2.0,37.5634,127.0369
20230724,성북구,0.0,37.5894,127.0167
20230724,송파구,3.0,37.5145,127.106
20230724,양천구,0.0,37.5168,126.8664
20230724,영등포구,0.0,37.5264,126.8962
20230724,용산구,1.0,37.5319,126.99
20230724,은평구,0.0,37.6027,126.9291
20230724,종로구,0.3,37.5735,126.9792
20230724,중구,1.0,37.564,126.9977
20230724,중랑구,1.5,37.6063,127.0925
20230723,강남구,39.5,37.5173,127.0473
20230723,강동구,29.5,37.5301,127.1238
20230723,강북구,50.0,37.6396,127.0255
20230723,강서구,39.5,37.5509,126.8495
20230723,관악구,41.0,37.4781,126.9515
20230723,광진구,37.0,37.5385,127.0823
20230723,구로구,49.5,37.4955,126.8874
20230723,금천구,38.0,37.4569,126.8955
20230723,노원구,31.0,37.6544,127.0566
20230723,도봉구,62.0,37.6688,127.0471
20230723,동대문구,39.0,37.5744,127.0395
20230723,동작구,37.3,37.5124,126.9395
20230723,마포구,41.5,37.5663,126.9019
20230723,서대문구,45.5,37.5794,126.9368
20230723,서초구,36.5,37.4837,127.0324
20230723,성동구,31.0,37.5634,127.0369
20230723,성북구,45.0,37.5894,127.0167
20230723,송파구,34.0,37.5145,127.106
20230723,양천구,45.0,37.5168,126.8664
20230723,영등포구,39.5,37.5264,126.8962
20230723,용산구,31.5,37.5319,126.99
20230723,은평구,49.0,37.6027,126.9291
20230723,종로구,41.8,37.5735,126.9792
20230723,중구,31.5,37.564,126.9977
20230723,중랑구,35.7,37.6063,127.0925
20230722,강남구,7.5,37.5173,127.0473
20230722,강동구,5.5,37.5301,127.1238
20230722,강북구,18.5,37.6396,127.0255
20230722,강서구,12.5,37.5509,126.8495
20230722,관악구,8.5,37.4781,126.9515
20230722,광진구,5.0,37.5385,127.0823
20230722,구로구,6.5,37.4955,126.8874
20230722,금천구,11.5,37.4569,126.8955
20230722,노원구,4.5,37.6544,127.0566
20230722,도봉구,19.0,37.6688,127.0471
20230722,동대문구,4.5,37.5744,127.0395
20230722,동작구,6.5,37.5124,126.9395
20230722,마포구,10.0,37.5663,126.9019
20230722,서대문구,12.0,37.5794,126.9368
20230722,서초구,4.5,37.4837,127.0324
20230722,성동구,4.5,37.5634,127.0369
20230722,성북구,16.0,37.5894,127.0167
20230722,송파구,7.5,37.5145,127.106
20230722,양천구,4.0,37.5168,126.8664
20230722,영등포구,8.0,37.5264,126.8962
20230722,용산구,3.0,37.5319,126.99
20230722,은평구,8.0,37.6027,126.9291
20230722,종로구,9.5,37.5735,126.9792
20230722,중구,4.5,37.564,126.9977
20230722,중랑구,4.7,37.6063,127.0925
20230721,강남구,0.0,37.5173,127.0473
20230721,강동구,0.0,37.5301,127.1238
20230721,강북구,0.0,37.6396,127.0255
20230721,강서구,0.0,37.5509,126.8495
20230721,관악구,0.0,37.4781,126.9515
20230721,광진구,0.0,37.5385,127.0823
20230721,구로구,0.0,37.4955,126.8874
20230721,금천구,0.0,37.4569,126.8955
20230721,노원구,0.0,37.6544,127.0566
20230721,도봉구,0.0,37.6688,127.0471
20230721,동대문구,0.0,37.5744,127.0395
20230721,동작구,0.0,37.5124,126.9395
20230721,마포구,0.0,37.5663,126.9019
20230721,서대문구,0.0,37.5794,126.9368
20230721,서초구,0.0,37.4837,127.0324
20230721,성동구,0.0,37.5634,127.0369
20230721,성북구,0.0,37.5894,127.0167
20230721,송파구,0.0,37.5145,127.106
20230721,양천구,0.0,37.5168,126.8664
20230721,영등포구,0.0,37.5264,126.8962
20230721,용산구,0.0,37.5319,126.99
20230721,은평구,0.0,37.6027,126.9291
20230721,종로구,0.0,37.5735,126.9792
20230721,중구,0.0,37.564,126.9977
20230721,중랑구,0.0,37.6063,127.0925
20230720,강남구,0.0,37.5173,127.0473
20230720,강동구,0.0,37.5301,127.1238
20230720,강북구,0.0,37.6396,127.0255
20230720,강서구,0.0,37.5509,126.8495
20230720,관악구,0.0,37.4781,126.9515
20230720,광진구,0.0,37.5385,127.0823
20230720,구로구,0.0,37.4955,126.8874
20230720,금천구,0.0,37.4569,126.8955
20230720,노원구,0.0,37.6544,127.0566
20230720,도봉구,0.0,37.6688,127.0471
20230720,동대문구,0.0,37.5744,127.0395
20230720,동작구,0.0,37.5124,126.9395
20230720,마포구,0.0,37.5663,126.9019
20230720,서대문구,0.0,37.5794,126.9368
20230720,서초구,0.0,37.4837,127.0324
20230720,성동구,0.0,37.5634,127.0369
20230720,성북구,0.0,37.5894,127.0167
20230720,송파구,0.0,37.5145,127.106
20230720,양천구,0.0,37.5168,126.8664
20230720,영등포구,0.0,37.5264,126.8962
20230720,용산구,0.0,37.5319,126.99
20230720,은평구,0.0,37.6027,126.9291
20230720,종로구,0.0,37.5735,126.9792
20230720,중구,0.0,37.564,126.9977
20230720,중랑구,0.0,37.6063,127.0925
20230719,강남구,0.0,37.5173,127.0473
20230719,강동구,0.0,37.5301,127.1238
20230719,강북구,0.0,37.6396,127.0255
20230719,강서구,0.0,37.5509,126.8495
20230719,관악구,0.0,37.4781,126.9515
20230719,광진구,0.0,37.5385,127.0823
20230719,구로구,0.0,37.4955,126.8874
20230719,금천구,0.0,37.4569,126.8955
20230719,노원구,0.0,37.6544,127.0566
20230719,도봉구,0.0,37.6688,127.0471
20230719,동대문구,0.0,37.5744,127.0395
20230719,동작구,0.0,37.5124,126.9395
20230719,마포구,0.0,37.5663,126.9019
20230719,서대문구,0.0,37.5794,126.9368
20230719,서초구,0.0,37.4837,127.0324
20230719,성동구,0.0,37.5634,127.0369
20230719,성북구,0.0,37.5894,127.0167
20230719,송파구,0.0,37.5145,127.106
20230719,양천구,0.0,37.5168,126.8664
20230719,영등포구,0.0,37.5264,126.8962
20230719,용산구,0.0,37.5319,126.99
20230719,은평구,0.0,37.6027,126.9291
20230719,종로구,0.0,37.5735,126.9792
20230719,중구,0.0,37.564,126.9977
20230719,중랑구,0.0,37.6063,127.0925
20230718,강남구,26.5,37.5173,127.0473
20230718,강동구,8.5,37.5301,127.1238
20230718,강북구,11.5,37.6396,127.0255
20230718,강서구,2.5,37.5509,126.8495
20230718,관악구,20.0,37.4781,126.9515
20230718,광진구,11.0,37.5385,127.0823
20230718,구로구,3.5,37.4955,126.8874
20230718,금천구,8.5,37.4569,126.8955
20230718,노원구,2.5,37.6544,127.0566
20230718,도봉구,6.5,37.6688,127.0471
20230718,동대문구,3.0,37.5744,127.0395
20230718,동작구,10.8,37.5124,126.9395
20230718,마포구,2.5,37.5663,126.9019
20230718,서대문구,1.5,37.5794,126.9368
20230718,서초구,30.5,37.4837,127.0324
20230718,성동구,6.0,37.5634,127.0369
20230718,성북구,4.0,37.5894,127.0167
20230718,송파구,25.0,37.5145,127.106
20230718,양천구,2.5,37.5168,126.8664
20230718,영등포구,4.0,37.5264,126.8962
20230718,용산구,8.5,37.5319,126.99
20230718,은평구,1.0,37.6027,126.9291
20230718,종로구,2.8,37.5735,126.9792
20230718,중구,3.5,37.564,126.9977
20230718,중랑구,5.5,37.6063,127.0925
20230717,강남구,1.5,37.5173,127.0473
20230717,강동구,1.0,37.5301,127.1238
20230717,강북구,0.5,37.6396,127.0255
20230717,강서구,0.0,37.5509,126.8495
20230717,관악구,0.5,37.4781,126.9515
20230717,광진구,1.5,37.5385,127.0823
20230717,구로구,0.0,37.4955,126.8874
20230717,금천구,0.2,37.4569,126.8955
20230717,노원구,1.0,37.6544,127.0566
20230717,도봉구,0.0,37.6688,127.0471
20230717,동대문구,0.0,37.5744,127.0395
20230717,동작구,0.3,37.5124,126.9395
20230717,마포구,1.0,37.5663,126.9019
20230717,서대문구,0.5,37.5794,126.9368
20230717,서초구,0.5,37.4837,127.0324
20230717,성동구,0.5,37.5634,127.0369
20230717,성북구,0.0,37.5894,127.0167
20230717,송파구,1.0,37.5145,127.106
20230717,양천구,0.0,37.5168,126.8664
20230717,영등포구,0.5,37.5264,126.8962
20230717,용산구,0.0,37.5319,126.99
20230717,은평구,0.0,37.6027,126.9291
20230717,종로구,0.2,37.5735,126.9792
20230717,중구,0.5,37.564,126.9977
20230717,중랑구,0.8,37.6063,127.0925
20230716,강남구,7.5,37.5173,127.0473
20230716,강동구,11.0,37.5301,127.1238
20230716,강북구,7.0,37.6396,127.0255
20230716,강서구,5.5,37.5509,126.8495
20230716,관악구,17.5,37.4781,126.9515
20230716,광진구,10.5,37.5385,127.0823
20230716,구로구,8.0,37.4955,126.8874
20230716,금천구,14.0,37.4569,126.8955
20230716,노원구,7.5,37.6544,127.0566
20230716,도봉구,10.0,37.6688,127.0471
20230716,동대문구,7.0,37.5744,127.0395
20230716,동작구,9.5,37.5124,126.9395
20230716,마포구,6.5,37.5663,126.9019
20230716,서대문구,5.0,37.5794,126.9368
20230716,서초구,12.5,37.4837,127.0324
20230716,성동구,7.0,37.5634,127.0369
20230716,성북구,8.0,37.5894,127.0167
20230716,송파구,8.0,37.5145,127.106
20230716,양천구,4.0,37.5168,126.8664
20230716,영등포구,6.0,37.5264,126.8962
20230716,용산구,5.0,37.5319,126.99
20230716,은평구,7.5,37.6027,126.9291
20230716,종로구,7.8,37.5735,126.9792
20230716,중구,8.0,37.564,126.9977
20230716,중랑구,8.3,37.6063,127.0925
20230715,강남구,1.5,37.5173,127.0473
20230715,강동구,2.0,37.5301,127.1238
20230715,강북구,7.5,37.6396,127.0255
20230715,강서구,3.5,37.5509,126.8495
20230715,관악구,3.5,37.4781,126.9515
20230715,광진구,1.5,37.5385,127.0823
20230715,구로구,3.5,37.4955,126.8874
20230715,금천구,3.5,37.4569,126.8955
20230715,노원구,2.5,37.6544,127.0566
20230715,도봉구,8.5,37.6688,127.0471
20230715,동대문구,3.0,37.5744,127.0395
20230715,동작구,3.0,37.5124,126.9395
20230715,마포구,2.5,37.5663,126.9019
20230715,서대문구,3.0,37.5794,126.9368
20230715,서초구,1.5,37.4837,127.0324
20230715,성동구,2.5,37.5634,127.0369
20230715,성북구,4.0,37.5894,127.0167
20230715,송파구,1.0,37.5145,127.106
20230715,양천구,4.0,37.5168,126.8664
20230715,영등포구,3.5,37.5264,126.8962
20230715,용산구,2.0,37.5319,126.99
20230715,은평구,9.0,37.6027,126.9291
20230715,종로구,5.5,37.5735,126.9792
20230715,중구,3.5,37.564,126.9977
20230715,중랑구,2.3,37.6063,127.0925
20230714,강남구,79.5,37.5173,127.0473
20230714,강동구,79.0,37.5301,127.1238
20230714,강북구,106.0,37.6396,127.0255
20230714,강서구,52.5,37.5509,126.8495
20230714,관악구,87.0,37.4781,126.9515
20230714,광진구,88.0,37.5385,127.0823
20230714,구로구,70.5,37.4955,126.8874
20230714,금천구,77.0,37.4569,126.8955
20230714,노원구,97.5,37.6544,127.0566
20230714,도봉구,101.0,37.6688,127.0471
20230714,동대문구,82.0,37.5744,127.0395
20230714,동작구,70.2,37.5124,126.9395
20230714,마포구,64.0,37.5663,126.9019
20230714,서대문구,68.0,37.5794,126.9368
20230714,서초구,76.0,37.4837,127.0324
20230714,성동구,67.5,37.5634,127.0369
20230714,성북구,84.0,37.5894,127.0167
20230714,송파구,79.0,37.5145,127.106
20230714,양천구,58.0,37.5168,126.8664
20230714,영등포구,58.5,37.5264,126.8962
20230714,용산구,65.0,37.5319,126.99
20230714,은평구,72.5,37.6027,126.9291
20230714,종로구,75.5,37.5735,126.9792
20230714,중구,70.0,37.564,126.9977
20230714,중랑구,89.2,37.6063,127.0925
20230713,강남구,81.0,37.5173,127.0473
20230713,강동구,96.0,37.5301,127.1238
20230713,강북구,79.5,37.6396,127.0255
20230713,강서구,77.5,37.5509,126.8495
20230713,관악구,75.0,37.4781,126.9515
20230713,광진구,101.5,37.5385,127.0823
20230713,구로구,85.5,37.4955,126.8874
